step,bucket_id,bucket_trusted,became_trusted,learning_samples,prediction_error,trust_distance,baseline_error_mean,baseline_error_std,z_score,L_t,W_t,warning,shadow_active,warmup_remaining,regime_change,num_trusted_buckets
49100,5913,0,0,2,0.18807777,nan,0.07630446,0.02564256,nan,0.00000000,7.23368393,0,0,0,0,5
49200,6940,0,0,1,0.29963352,nan,0.29963352,0.00000000,nan,0.00000000,12.04020653,0,0,0,0,6
49300,5613,0,0,1,0.19906951,nan,0.19906951,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
49400,7357,0,0,1,1.99352772,nan,1.99352772,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
49500,7655,0,0,1,0.68243979,nan,0.68243979,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,3
49600,8177,0,0,3,0.02309565,nan,0.10555969,0.01905944,nan,0.00000000,5.00000000,0,0,0,0,2
49700,4396,0,0,2,0.04175316,nan,0.03673742,0.00115069,nan,0.00000000,10.00000000,0,0,0,0,3
49800,7309,0,0,1,0.17005073,nan,0.17005073,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,3
49900,8108,0,0,1,0.28760164,nan,0.28760164,0.00000000,nan,0.00000000,10.00000000,0,0,0,0,7
50000,806,0,0,1,0.89927850,nan,0.89927850,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,3
50100,7790,0,0,1,0.54329827,nan,0.54329827,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,3
50200,3297,0,0,2,0.75903399,nan,0.76359400,0.00104614,nan,0.00000000,0.00000000,0,0,0,0,3
50300,5908,0,0,1,0.55661634,nan,0.55661634,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,3
50400,7248,0,0,1,0.68333807,nan,0.68333807,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,3
50500,5461,0,0,1,1.39389848,nan,1.39389848,0.00000000,nan,0.00000000,10.00000000,0,0,0,0,3
50600,5049,0,0,3,0.33309026,nan,0.06072192,0.07821024,nan,0.00000000,10.00000000,0,0,0,0,3
50700,7708,0,0,2,0.61440977,nan,0.10392673,0.11711284,nan,0.00000000,10.00000000,0,0,0,0,3
50800,2466,0,0,1,0.47319211,nan,0.47319211,0.00000000,nan,0.00000000,10.00000000,0,0,0,0,3
50900,7197,0,0,1,0.60457890,nan,0.60457890,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
51000,806,0,0,1,0.23242621,nan,0.23242621,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
51100,3683,0,0,2,0.35300195,nan,0.84459289,0.11277870,nan,0.00000000,0.00000000,0,0,0,0,0
51200,1245,0,0,1,0.55319105,nan,0.55319105,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
51300,2537,0,0,1,0.53864210,nan,0.53864210,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
51400,5789,0,0,1,0.43252856,nan,0.43252856,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
51500,7081,0,0,1,0.59999056,nan,0.59999056,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
51600,7397,0,0,1,0.18734213,nan,0.18734213,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
51700,4533,0,0,1,0.56640365,nan,0.56640365,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
51800,7016,0,0,1,0.34745343,nan,0.34745343,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
51900,417,0,0,1,0.54514339,nan,0.54514339,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
52000,235,0,0,1,0.98933544,nan,0.98933544,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
52100,5663,0,0,1,0.41109810,nan,0.41109810,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
