step,e_P,e_R,e_P_bar,e_R_bar,D_t,c_t,regime_change
6752000,0.03024336,0.02790641,3.54511565,8.72151625,44.31634537,0.42316345,0
6753000,0.02090442,0.00969644,2.87069812,2.76572540,7.94507235,0.73135479,0
6754000,0.02742366,0.01424356,4.90227185,5.09532732,24.99731491,0.79109201,0
6755000,0.05851457,0.00015121,13.39948471,-1.13705361,89.77309529,1.45207582,0
6756000,0.05421800,0.02656229,0.00000000,0.00000000,0.00000000,0.00000000,0
6757000,0.07239518,0.00918408,16.69525964,2.77574934,143.21823936,2.73099656,0
6758000,0.05561843,0.01789011,0.00000000,0.00000000,0.00000000,0.00000000,0
6759000,0.06698266,0.01367458,10.86969096,5.70494600,75.34829527,1.12199994,0
6760000,0.17693305,0.00181791,0.00000000,0.00000000,0.00000000,0.00000000,0
6761000,0.05264357,0.02829148,8.93344321,11.99739101,111.87189925,1.20360557,0
6762000,0.11738376,0.06522653,0.00000000,0.00000000,0.00000000,0.00000000,0
6763000,0.07930713,0.00878909,0.00000000,0.00000000,0.00000000,0.00000000,0
6764000,0.07279463,0.05171123,11.53489644,20.72078815,281.20244881,2.82853654,0
6765000,0.05373871,0.04061342,0.00000000,0.00000000,0.00000000,0.00000000,0
6766000,0.03657806,0.02174229,0.00000000,0.00000000,0.00000000,0.00000000,0
6767000,0.06696993,0.00362054,6.57975025,0.42541259,21.73704461,0.20195675,0
6768000,0.03334042,0.04642186,0.00000000,0.00000000,0.00000000,0.00000000,0
6769000,0.07553400,0.05177128,15.09455467,18.78780267,290.41355499,2.93939665,0
6770000,0.06345334,0.00641751,0.00000000,0.00000000,0.00000000,0.00000000,0
6771000,0.08223973,0.02575191,15.11508038,9.57663198,160.08876748,1.73885468,0
6772000,0.08646138,0.01025041,0.00000000,0.00000000,0.00000000,0.00000000,0
6773000,0.07478338,0.02684786,0.00000000,0.00000000,0.00000000,0.00000000,0
6774000,0.05566427,0.01210973,0.00000000,0.00000000,0.00000000,0.00000000,0
6775000,0.10458850,0.07553211,24.61499795,23.92330886,589.11141556,0.00000000,1
6776000,0.06003261,0.03273406,7.78933277,6.63530473,52.35048691,0.50350487,0
6777000,0.05014044,0.04553627,8.39356865,12.37954608,111.85257791,1.26460663,0
6778000,0.07176644,0.04837375,0.00000000,0.00000000,0.00000000,0.00000000,0
6779000,0.08437926,0.08108857,0.00000000,0.00000000,0.00000000,0.00000000,0
6780000,0.03558506,0.00751580,4.82812533,1.38871228,12.61965798,0.34680092,0
6781000,0.05867190,0.01725881,10.22813480,5.04717268,65.04434682,0.94980347,0
6782000,0.03820530,0.00002868,7.04498483,-1.03931699,24.81590560,0.49286018,0
6783000,0.02998369,0.01433247,5.77087739,4.64674569,27.44763570,0.30453350,0
6784000,0.04068935,0.00426508,0.00000000,0.00000000,0.00000000,0.00000000,0
6785000,0.02634929,0.01455425,4.85941921,5.74566550,28.31331356,0.43479124,0
6786000,0.06965135,0.06481995,0.00000000,0.00000000,0.00000000,0.00000000,0
6787000,0.08838665,0.04472503,0.00000000,0.00000000,0.00000000,0.00000000,0
6788000,0.08282438,0.00463079,13.51729646,0.68878712,91.59586568,0.93851833,0
6789000,0.04743364,0.01549073,0.00000000,0.00000000,0.00000000,0.00000000,0
6790000,0.13333638,0.03094934,36.79378877,16.01467140,805.12629593,0.00000000,1
6791000,0.02379199,0.03424829,3.16284323,13.65950414,98.29281531,0.96292815,0
6792000,0.06272234,0.01038520,0.00000000,0.00000000,0.00000000,0.00000000,0
6793000,0.07486712,0.01743198,0.00000000,0.00000000,0.00000000,0.00000000,0
6794000,0.04807355,0.00107168,5.81886078,-0.68193429,16.92957041,0.18763529,0
6795000,0.07527333,0.03681038,0.00000000,0.00000000,0.00000000,0.00000000,0
6796000,0.04416113,0.03037282,6.48351838,9.75691196,68.61667084,0.74352177,0
6797000,0.11546142,0.00350534,0.00000000,0.00000000,0.00000000,0.00000000,0
6798000,0.03867136,0.01263941,6.95635717,3.17226732,29.22709255,0.30571679,0
6799000,0.04860590,0.01566970,0.00000000,0.00000000,0.00000000,0.00000000,0
6800000,0.03609923,0.01112134,4.58395821,3.28381465,15.89805579,0.39465162,0
6801000,0.07983842,0.00457200,13.42075313,0.82186908,90.39604163,1.03811988,0
6802000,0.07742497,0.00880909,0.00000000,0.00000000,0.00000000,0.00000000,0
6803000,0.07271529,0.01657481,5.57000545,5.31130541,29.61746292,0.31171033,0
6804000,0.07392133,0.09975890,0.00000000,0.00000000,0.00000000,0.00000000,0
6805000,0.06010773,0.06176004,8.89463289,16.31377477,172.62687083,1.71652729,0
6806000,0.02572454,0.00718101,0.00000000,0.00000000,0.00000000,0.00000000,0
6807000,0.03946613,0.01366584,6.68208545,3.88141551,29.85782612,0.43384509,0
6808000,0.05096196,0.03126535,0.00000000,0.00000000,0.00000000,0.00000000,0
6809000,0.04983179,0.01340587,12.19297692,5.19835535,87.84579227,1.20384922,0
6810000,0.08927805,0.09673667,0.00000000,0.00000000,0.00000000,0.00000000,0
6811000,0.04243476,0.00236197,0.00000000,0.00000000,0.00000000,0.00000000,0
6812000,0.09629360,0.00491438,16.24878839,0.79170638,132.32496156,1.47997271,0
6813000,0.11358224,0.01291627,0.00000000,0.00000000,0.00000000,0.00000000,0
6814000,0.04571055,0.04323388,4.65061500,15.02017831,123.61698823,1.42612969,0
6815000,0.04657399,0.01777405,5.65437247,6.14733951,34.88085551,0.58239986,0
6816000,0.02668140,0.00250736,3.25784207,-0.03034629,5.30676748,0.59978102,0
6817000,0.02223832,0.01651008,2.81401937,6.39561116,24.41127354,0.39342493,0
6818000,0.02990746,0.00190819,0.00000000,0.00000000,0.00000000,0.00000000,0
6819000,0.02247755,0.01306381,4.04674050,4.69645021,19.21637666,1.29317624,0
6820000,0.10187997,0.02981013,0.00000000,0.00000000,0.00000000,0.00000000,0
6821000,0.07007242,0.00444294,0.00000000,0.00000000,0.00000000,0.00000000,0
6822000,0.12123787,0.00369404,15.62536446,0.09257875,122.08029262,1.21850535,0
6823000,0.11028247,0.05332648,0.00000000,0.00000000,0.00000000,0.00000000,0
6824000,0.04472020,0.01258876,0.00000000,0.00000000,0.00000000,0.00000000,0
6825000,0.04944200,0.01446504,0.00000000,0.00000000,0.00000000,0.00000000,0
6826000,0.03216966,0.01842228,0.00000000,0.00000000,0.00000000,0.00000000,0
6827000,0.03520443,0.00410515,6.93720659,0.93160821,24.49636457,0.42794911,0
6828000,0.08197498,0.01687527,0.00000000,0.00000000,0.00000000,0.00000000,0
6829000,0.06267919,0.00526415,0.00000000,0.00000000,0.00000000,0.00000000,0
6830000,0.02766472,0.04681208,4.91952514,21.13995189,235.54964665,2.46307623,0
6831000,0.06052702,0.00585275,0.00000000,0.00000000,0.00000000,0.00000000,0
6832000,0.04016123,0.00120053,7.09305306,-0.61338298,25.15570087,0.49859295,0
6833000,0.04217540,0.02003133,0.00000000,0.00000000,0.00000000,0.00000000,0
6834000,0.03380495,0.01264226,7.37354983,4.13564431,35.73639545,0.43755653,0
6835000,0.03112879,0.00339084,7.80051676,0.37085788,30.49279863,0.41458275,0
6836000,0.07214505,0.00860778,0.00000000,0.00000000,0.00000000,0.00000000,0
6837000,0.09334992,0.03023461,0.00000000,0.00000000,0.00000000,0.00000000,0
6838000,0.06119068,0.02178932,0.00000000,0.00000000,0.00000000,0.00000000,0
6839000,0.03758353,0.01037653,6.88016366,2.37688129,26.49310835,0.33656473,0
6840000,0.04815408,0.02371469,0.00000000,0.00000000,0.00000000,0.00000000,0
6841000,0.03385045,0.02743945,6.46995763,10.06932981,71.62587723,0.83482890,0
6842000,0.07811228,0.00499346,0.00000000,0.00000000,0.00000000,0.00000000,0
6843000,0.04778424,0.00137070,11.43185290,-0.49665154,65.34363042,1.05700513,0
6844000,0.04592576,0.00350544,0.00000000,0.00000000,0.00000000,0.00000000,0
6845000,0.02486139,0.01247776,0.00000000,0.00000000,0.00000000,0.00000000,0
6846000,0.05300107,0.03750923,11.48572489,16.61386853,203.97125187,2.13675568,0
6847000,0.08272048,0.05696120,0.00000000,0.00000000,0.00000000,0.00000000,0
6848000,0.08879349,0.01043731,0.00000000,0.00000000,0.00000000,0.00000000,0
6849000,0.05974480,0.00301700,9.55718827,0.06908299,45.67231009,0.56046132,0
6850000,0.09603334,0.09046424,0.00000000,0.00000000,0.00000000,0.00000000,0
6851000,0.03306599,0.01852417,0.00000000,0.00000000,0.00000000,0.00000000,0
6852000,0.03829516,0.05706095,6.97903800,16.09075880,153.80974513,1.68366777,0
6853000,0.09105738,0.01020741,0.00000000,0.00000000,0.00000000,0.00000000,0
6854000,0.04023543,0.02123371,0.00000000,0.00000000,0.00000000,0.00000000,0
6855000,0.05073074,0.00803374,0.00000000,0.00000000,0.00000000,0.00000000,0
6856000,0.10524668,0.01900938,24.47045526,5.32167751,313.56171602,0.00000000,1
6857000,0.08015432,0.03227517,18.04377690,15.51929198,283.21315410,2.81213154,0
6858000,0.06032504,0.04891104,0.00000000,0.00000000,0.00000000,0.00000000,0
6859000,0.05586446,0.08508258,0.00000000,0.00000000,0.00000000,0.00000000,0
6860000,0.03253337,0.01005205,0.00000000,0.00000000,0.00000000,0.00000000,0
6861000,0.08129463,0.06368747,11.76587174,19.40815741,257.55615590,2.83952244,0
6862000,0.04975022,0.01084478,0.00000000,0.00000000,0.00000000,0.00000000,0
6863000,0.01726740,0.00118418,0.00000000,0.00000000,0.00000000,0.00000000,0
6864000,0.03146849,0.00941001,8.59862242,3.56653126,43.32822639,0.61739745,0
6865000,0.05201214,0.00125118,0.00000000,0.00000000,0.00000000,0.00000000,0
6866000,0.04194286,0.00456307,0.00000000,0.00000000,0.00000000,0.00000000,0
6867000,0.05800002,0.04970596,13.68233176,23.79818423,376.77988753,0.00000000,1
6868000,0.21068498,0.02150702,28.31234343,6.41480401,421.36925056,0.00000000,1
6869000,0.08181151,0.05181206,14.45881142,23.55986046,382.06212625,0.00000000,1
6870000,0.03513773,0.00713498,3.97873916,1.35903346,8.83866863,0.06838669,0
6871000,0.05171009,0.00692111,8.54709276,1.66771397,37.91703229,0.91851980,0
6872000,0.06931496,0.02035214,0.00000000,0.00000000,0.00000000,0.00000000,0
6873000,0.03094821,0.02433161,0.00000000,0.00000000,0.00000000,0.00000000,0
6874000,0.06356792,0.01648135,11.21963096,7.29568832,89.55359347,1.39491006,0
6875000,0.04082066,0.00313098,0.00000000,0.00000000,0.00000000,0.00000000,0
6876000,0.04249295,0.00121910,8.52250188,-0.57415538,36.31651915,0.63462840,0
6877000,0.02293392,0.07697743,4.54892218,29.72793527,452.22141429,0.00000000,1
6878000,0.06055983,0.00363664,10.07119539,0.23026713,50.74099977,0.48741000,0
6879000,0.10411972,0.12581435,0.00000000,0.00000000,0.00000000,0.00000000,0
6880000,0.06742450,0.01160460,0.00000000,0.00000000,0.00000000,0.00000000,0
6881000,0.05489862,0.01578908,11.49679196,4.02837168,74.20200184,1.00349198,0
6882000,0.03620771,0.03099155,0.00000000,0.00000000,0.00000000,0.00000000,0
6883000,0.04958345,0.01369057,5.36494416,4.60286578,24.98449962,0.42626408,0
6884000,0.09942277,0.06792670,0.00000000,0.00000000,0.00000000,0.00000000,0
6885000,0.09971052,0.03960843,11.61409189,12.39262781,144.23217732,1.45798865,0
6886000,0.06088311,0.02586298,0.00000000,0.00000000,0.00000000,0.00000000,0
6887000,0.02410419,0.01047436,0.00000000,0.00000000,0.00000000,0.00000000,0
6888000,0.05204128,0.13150479,0.00000000,0.00000000,0.00000000,0.00000000,0
6889000,0.06140566,0.02414169,0.00000000,0.00000000,0.00000000,0.00000000,0
6890000,0.07332031,0.02447246,13.03425999,7.87561558,115.95862705,1.42842966,0
6891000,0.03051630,0.02886017,0.00000000,0.00000000,0.00000000,0.00000000,0
6892000,0.02173915,0.00195084,3.62927046,-0.20035898,6.58580204,0.08524604,0
6893000,0.10813662,0.03758024,26.85519258,18.55909766,532.82073737,0.00000000,1
6894000,0.06322380,0.02954812,11.54501782,11.14974310,128.80210381,1.26802104,0
6895000,0.02709203,0.00333004,0.00000000,0.00000000,0.00000000,0.00000000,0
6896000,0.06160088,0.05873588,11.10548657,25.16107910,378.20586681,0.00000000,1
6897000,0.10737564,0.10877532,9.80044786,26.09380042,388.46759941,0.00000000,1
6898000,0.02468748,0.00538770,1.08602599,0.45480460,0.69314984,0.00000000,0
6899000,0.10862245,0.00507701,9.20432945,0.61993501,42.55200006,0.43901986,0
6900000,0.07224997,0.05788171,0.00000000,0.00000000,0.00000000,0.00000000,0
6901000,0.07472815,0.11174306,10.90284826,34.86212329,667.11987018,0.00000000,1
6902000,0.05490161,0.05356298,4.05932123,10.60033042,64.42254689,0.62422547,0
6903000,0.06666848,0.08091991,6.95413120,21.33190648,251.70508744,2.51604724,0
6904000,0.06100401,0.00460545,0.00000000,0.00000000,0.00000000,0.00000000,0
6905000,0.03791658,0.01901177,4.31875229,4.61070310,19.95510220,0.26216890,0
6906000,0.05047370,0.00057958,7.21596942,-0.70266052,26.03510735,0.24925343,0
6907000,0.04947440,0.01783992,0.00000000,0.00000000,0.00000000,0.00000000,0
6908000,0.05994963,0.00042405,10.46709878,-0.98993359,54.78007841,0.76039777,0
6909000,0.04296370,0.00703450,0.00000000,0.00000000,0.00000000,0.00000000,0
6910000,0.04895329,0.02883453,8.95597410,13.75586845,134.71669450,2.07232152,0
6911000,0.07008034,0.02587359,0.00000000,0.00000000,0.00000000,0.00000000,0
6912000,0.04532585,0.00651995,0.00000000,0.00000000,0.00000000,0.00000000,0
6913000,0.04799027,0.00839521,7.75704044,2.53183392,33.29092969,0.45413530,0
6914000,0.06265928,0.01609149,12.33020475,6.49613178,97.11683860,1.91376054,0
6915000,0.04308135,0.00312336,9.00781921,0.32565173,40.62342798,0.53759534,0
6916000,0.03235420,0.00154783,7.02462372,-0.45951342,24.67266919,0.63416314,0
6917000,0.07622709,0.01525089,0.00000000,0.00000000,0.00000000,0.00000000,0
6918000,0.08112423,0.04126119,0.00000000,0.00000000,0.00000000,0.00000000,0
6919000,0.04659188,0.01225885,0.00000000,0.00000000,0.00000000,0.00000000,0
6920000,0.03544474,0.02523302,5.57531870,8.44483253,51.19968749,0.63108562,0
6921000,0.15888321,0.03023032,33.91883680,11.44611274,640.75049320,0.00000000,1
6922000,0.02891183,0.00529235,4.42315879,1.24802189,10.56094616,0.08560946,0
6923000,0.04221541,0.01819918,0.00000000,0.00000000,0.00000000,0.00000000,0
6924000,0.03011948,0.00629759,0.00000000,0.00000000,0.00000000,0.00000000,0
6925000,0.02891681,0.00477252,4.74975514,0.95321577,11.73439711,0.15504055,0
6926000,0.06479787,0.04341846,0.00000000,0.00000000,0.00000000,0.00000000,0
6927000,0.06342058,0.04122543,0.00000000,0.00000000,0.00000000,0.00000000,0
6928000,0.06496377,0.02071575,14.27846616,8.06934656,134.49447488,1.51994915,0
6929000,0.06009999,0.00904114,0.00000000,0.00000000,0.00000000,0.00000000,0
6930000,0.08389494,0.01556202,16.60743573,5.53792309,153.23775681,1.52050876,0
6931000,0.03313926,0.00517447,6.74386441,1.22641409,23.49189937,0.54827664,0
6932000,0.02962610,0.01649611,0.00000000,0.00000000,0.00000000,0.00000000,0
6933000,0.03929905,0.00028342,8.35010993,-1.09966524,34.86216792,0.67947422,0
6934000,0.06944023,0.03909113,0.00000000,0.00000000,0.00000000,0.00000000,0
6935000,0.02485546,0.00082827,2.61197429,-0.77945598,3.41120485,0.05349357,0
6936000,0.08556119,0.02003888,13.44669346,8.59784048,127.36821294,1.72270123,0
6937000,0.07972138,0.00294730,0.00000000,0.00000000,0.00000000,0.00000000,0
6938000,0.09859858,0.08294997,0.00000000,0.00000000,0.00000000,0.00000000,0
6939000,0.09652250,0.01886350,14.20238553,4.65275553,111.67794437,1.16462312,0
6940000,0.05914152,0.00615371,0.00000000,0.00000000,0.00000000,0.00000000,0
6941000,0.07121620,0.01287747,12.34497698,5.01287880,88.76370521,1.24862026,0
6942000,0.06999011,0.18216425,0.00000000,0.00000000,0.00000000,0.00000000,0
6943000,0.05588439,0.04043739,0.00000000,0.00000000,0.00000000,0.00000000,0
6944000,0.03776317,0.01079328,5.89700155,2.53091003,20.59006641,0.27365579,0
6945000,0.08252627,0.02215414,16.85644938,7.06564293,167.03159786,0.00000000,1
6946000,0.08607415,0.00357820,18.60061678,0.44671864,173.09125114,1.71091251,0
6947000,0.03274459,0.01166453,7.92410601,4.56051956,41.79489738,1.58145621,0
6948000,0.06220255,0.04088210,19.07598450,20.28356953,387.65818862,0.00000000,1
6949000,0.06106642,0.08634754,5.06448465,32.72711652,548.35658031,0.00000000,1
6950000,0.05551272,0.00636687,7.53336983,0.51458328,28.50822845,0.26508228,0
6951000,0.03650591,0.05330564,6.12505024,12.79396740,100.60092118,1.09116620,0
6952000,0.04206194,0.11525491,0.00000000,0.00000000,0.00000000,0.00000000,0
6953000,0.02870385,0.00263357,3.64208950,-0.14742788,6.63240795,0.08183029,0
6954000,0.02762626,0.04932619,4.15435646,12.32085927,84.53112539,0.93188959,0
6955000,0.05381395,0.02952081,0.00000000,0.00000000,0.00000000,0.00000000,0
6956000,0.08612879,0.00303788,0.00000000,0.00000000,0.00000000,0.00000000,0
6957000,0.03595608,0.01879824,4.03454699,7.66149853,37.48806454,0.44278155,0
6958000,0.04101202,0.01079099,5.57301571,4.22057162,24.43586443,0.77725384,0
6959000,0.02655989,0.01721782,0.00000000,0.00000000,0.00000000,0.00000000,0
6960000,0.04529256,0.02738385,0.00000000,0.00000000,0.00000000,0.00000000,0
6961000,0.09533995,0.00197679,13.56443618,-0.32887040,91.99696444,1.07661400,0
6962000,0.03873944,0.02326263,0.00000000,0.00000000,0.00000000,0.00000000,0
6963000,0.02621814,0.02387848,5.35148526,10.76500229,72.26183437,1.12861713,0
6964000,0.04765013,0.01954044,0.00000000,0.00000000,0.00000000,0.00000000,0
6965000,0.03933594,0.00197458,0.00000000,0.00000000,0.00000000,0.00000000,0
6966000,0.08886320,0.04233287,0.00000000,0.00000000,0.00000000,0.00000000,0
6967000,0.08962525,0.02796587,0.00000000,0.00000000,0.00000000,0.00000000,0
6968000,0.06744856,0.00287896,6.55165855,0.15002667,21.47336888,0.57856873,0
6969000,0.08885650,0.02708086,0.00000000,0.00000000,0.00000000,0.00000000,0
6970000,0.05940451,0.00214965,7.40858800,-0.11256769,27.44358808,0.26327859,0
6971000,0.03103907,0.01781036,4.12415988,8.20153922,42.13697015,0.64087486,0
6972000,0.06375071,0.00742142,0.00000000,0.00000000,0.00000000,0.00000000,0
6973000,0.08157733,0.01102675,18.27912517,4.58331438,177.56659388,1.93227179,0
6974000,0.10915508,0.01512834,0.00000000,0.00000000,0.00000000,0.00000000,0
6975000,0.08449296,0.06161463,0.00000000,0.00000000,0.00000000,0.00000000,0
6976000,0.03815710,0.01389430,0.00000000,0.00000000,0.00000000,0.00000000,0
6977000,0.05380377,0.00322325,0.00000000,0.00000000,0.00000000,0.00000000,0
6978000,0.04208422,0.02982452,7.24923412,15.77221240,150.65703962,1.68929150,0
6979000,0.02329190,0.04176942,4.14605650,23.91404718,294.53571848,0.00000000,1
6980000,0.04346487,0.11025452,6.87086441,48.80302813,1214.47216626,0.00000000,1
6981000,0.04163452,0.09001593,4.43871877,19.53166014,200.59398612,1.98593986,0
6982000,0.05229182,0.01799303,0.00000000,0.00000000,0.00000000,0.00000000,0
6983000,0.05165276,0.04633268,0.00000000,0.00000000,0.00000000,0.00000000,0
6984000,0.05013970,0.02468653,10.77427795,9.51554232,103.31530549,1.06081920,0
6985000,0.04649189,0.01080858,0.00000000,0.00000000,0.00000000,0.00000000,0
6986000,0.04488371,0.01924228,9.98143801,8.28003321,84.09402731,1.10327990,0
6987000,0.06699421,0.00635882,0.00000000,0.00000000,0.00000000,0.00000000,0
6988000,0.09863449,0.00323519,0.00000000,0.00000000,0.00000000,0.00000000,0
6989000,0.05615042,0.02159327,6.50047251,9.06840836,62.24608649,0.96439147,0
6990000,0.02025691,0.00478628,2.19681056,1.21049987,3.14564329,0.12523704,0
6991000,0.03718115,0.01406616,5.45489152,6.20556356,34.13243030,0.78118064,0
6992000,0.16396093,0.01801623,0.00000000,0.00000000,0.00000000,0.00000000,0
6993000,0.08783026,0.03179777,14.71309356,13.50299877,199.40304890,2.01578192,0
6994000,0.08496775,0.06158404,0.00000000,0.00000000,0.00000000,0.00000000,0
6995000,0.06280272,0.05147445,0.00000000,0.00000000,0.00000000,0.00000000,0
6996000,0.03178990,0.01227334,0.00000000,0.00000000,0.00000000,0.00000000,0
6997000,0.05983928,0.03692814,12.26295974,18.71222919,250.26385151,2.81959166,0
6998000,0.05168772,0.02575253,0.00000000,0.00000000,0.00000000,0.00000000,0
6999000,0.04279586,0.01568709,0.00000000,0.00000000,0.00000000,0.00000000,0
7000000,0.09757334,0.02792592,19.54521088,10.75917817,248.88759152,2.49813629,0
7001000,0.09495887,0.03770606,0.00000000,0.00000000,0.00000000,0.00000000,0
7002000,0.05980355,0.00043539,0.00000000,0.00000000,0.00000000,0.00000000,0
7003000,0.11296072,0.03613766,23.37280573,14.81421954,382.87457404,0.00000000,1
7004000,0.04579413,0.03109927,2.92723928,7.83026362,34.94087905,0.32940879,0
7005000,0.04058911,0.00195489,3.59785725,-0.28335217,6.47228839,0.04735925,0
7006000,0.05985963,0.01169974,6.73412834,3.47287301,28.70466570,0.41875593,0
7007000,0.08833576,0.00658027,11.67223344,1.64264169,69.46965262,0.70523931,0
7008000,0.04190137,0.02126952,5.63481119,8.11154619,48.77413938,0.48046296,0
7009000,0.02850351,0.01140119,0.00000000,0.00000000,0.00000000,0.00000000,0
7010000,0.07981391,0.03852114,19.46704444,19.79335097,385.37128081,0.00000000,1
7011000,0.11313391,0.04460224,10.88816930,17.81733341,218.00480023,2.16004800,0
7012000,0.05969898,0.01062620,0.00000000,0.00000000,0.00000000,0.00000000,0
7013000,0.04428440,0.00373202,0.00000000,0.00000000,0.00000000,0.00000000,0
7014000,0.12530187,0.00858698,26.20153289,2.64634182,346.76172538,0.00000000,1
7015000,0.05847025,0.03134666,14.09431306,12.52511395,177.76407006,1.75764070,0
7016000,0.04210069,0.06242593,0.00000000,0.00000000,0.00000000,0.00000000,0
7017000,0.03820449,0.05961840,0.00000000,0.00000000,0.00000000,0.00000000,0
7018000,0.06012287,0.03780022,13.36146511,12.29430333,164.83932212,1.67105347,0
7019000,0.09749530,0.00763749,0.00000000,0.00000000,0.00000000,0.00000000,0
7020000,0.09983680,0.04720334,0.00000000,0.00000000,0.00000000,0.00000000,0
7021000,0.05460176,0.02950399,0.00000000,0.00000000,0.00000000,0.00000000,0
7022000,0.11166806,0.03278244,22.71003675,12.70899863,338.63220760,0.00000000,1
7023000,0.04213907,0.02834300,6.78745934,10.19131500,74.96625282,0.72966253,0
7024000,0.06320097,0.04060498,0.00000000,0.00000000,0.00000000,0.00000000,0
7025000,0.06498624,0.02128611,10.41739496,7.89524066,85.42847140,1.11705057,0
7026000,0.06988315,0.03715417,0.00000000,0.00000000,0.00000000,0.00000000,0
7027000,0.06336507,0.01649611,9.89998793,7.02898780,73.70821533,0.81388789,0
7028000,0.11111993,0.00172458,21.23059133,-0.27770916,225.36900415,2.47053298,0
7029000,0.05876558,0.00022540,0.00000000,0.00000000,0.00000000,0.00000000,0
7030000,0.03406077,0.00708602,4.32530460,2.36154614,12.14258001,0.13348168,0
7031000,0.03422645,0.00973732,0.00000000,0.00000000,0.00000000,0.00000000,0
7032000,0.04321987,0.01454928,9.73504189,7.41210098,74.85514074,1.19142796,0
7033000,0.05091814,0.00606820,0.00000000,0.00000000,0.00000000,0.00000000,0
7034000,0.06861547,0.01318169,0.00000000,0.00000000,0.00000000,0.00000000,0
7035000,0.09626877,0.08022188,0.00000000,0.00000000,0.00000000,0.00000000,0
7036000,0.05861776,0.01191246,7.76573193,2.31687953,32.83726156,0.32940467,0
7037000,0.02951545,0.00363272,4.15780605,0.29145131,8.68614753,0.10483808,0
7038000,0.05488178,0.01718557,9.72993309,4.86290478,59.15972046,0.59955714,0
7039000,0.06689216,0.04570402,0.00000000,0.00000000,0.00000000,0.00000000,0
7040000,0.04914780,0.00639426,0.00000000,0.00000000,0.00000000,0.00000000,0
7041000,0.04546065,0.01134472,8.87457969,4.46993717,49.36925145,0.48064955,0
7042000,0.06764086,0.02520004,0.00000000,0.00000000,0.00000000,0.00000000,0
7043000,0.06060963,0.07790694,0.00000000,0.00000000,0.00000000,0.00000000,0
7044000,0.04639621,0.03575608,7.35866906,9.83667680,75.45511033,0.76187612,0
7045000,0.04988294,0.01082237,9.35220661,2.81768728,47.70156509,1.82119421,0
7046000,0.09573945,0.00828694,21.31737771,2.15627795,229.54006343,2.33324045,0
7047000,0.04906158,0.04364626,0.00000000,0.00000000,0.00000000,0.00000000,0
7048000,0.05747313,0.03625669,0.00000000,0.00000000,0.00000000,0.00000000,0
7049000,0.04347660,0.04873867,9.63405777,17.77998327,204.47143704,2.42188295,0
7050000,0.03481017,0.02674991,0.00000000,0.00000000,0.00000000,0.00000000,0
7051000,0.02915896,0.01908494,5.72015812,7.63835277,45.53232103,0.51977266,0
7052000,0.04044126,0.00129756,0.00000000,0.00000000,0.00000000,0.00000000,0
7053000,0.05965701,0.00432060,18.67886416,0.91113434,174.86506610,1.87808960,0
7054000,0.05052597,0.01921665,0.00000000,0.00000000,0.00000000,0.00000000,0
7055000,0.09545863,0.02671593,18.14105341,5.96008844,182.31023653,1.81762891,0
7056000,0.03822172,0.00936301,0.00000000,0.00000000,0.00000000,0.00000000,0
7057000,0.06274094,0.04406702,0.00000000,0.00000000,0.00000000,0.00000000,0
7058000,0.10780048,0.09030460,0.00000000,0.00000000,0.00000000,0.00000000,0
7059000,0.07575105,0.02770521,12.58381790,6.98033675,103.53878702,1.03454451,0
7060000,0.08031533,0.05167391,0.00000000,0.00000000,0.00000000,0.00000000,0
7061000,0.06867482,0.01200350,11.20176870,3.54816130,69.03453536,0.73550073,0
7062000,0.11804750,0.01300867,23.39382384,4.37808769,283.21932275,2.85162133,0
7063000,0.03632521,0.01996982,0.00000000,0.00000000,0.00000000,0.00000000,0
7064000,0.04872595,0.00009575,0.00000000,0.00000000,0.00000000,0.00000000,0
7065000,0.04242212,0.10160068,8.00900372,50.55471645,1309.96174779,0.00000000,1
7066000,0.07126401,0.02524956,13.19728108,6.09548816,105.66160184,1.03661602,0
7067000,0.16161305,0.03305676,0.00000000,0.00000000,0.00000000,0.00000000,0
7068000,0.04551633,0.00098883,6.89869897,-0.62438190,23.79602374,0.22822018,0
7069000,0.05627447,0.01352000,10.41255067,4.96234980,66.52306350,1.03584636,0
7070000,0.06639080,0.03548409,0.00000000,0.00000000,0.00000000,0.00000000,0
7071000,0.06070362,0.04236233,7.63344730,16.01077841,157.30727145,1.61813020,0
7072000,0.03483035,0.01482586,0.00000000,0.00000000,0.00000000,0.00000000,0
7073000,0.11972359,0.00742337,15.44210791,1.99540232,121.22016353,1.25408955,0
7074000,0.02803158,0.01724944,3.63654233,6.47223592,27.55713896,0.34240681,0
7075000,0.04180001,0.04281364,6.57460275,18.69987693,196.45539922,2.18084137,0
7076000,0.04312255,0.02962309,0.00000000,0.00000000,0.00000000,0.00000000,0
7077000,0.04401019,0.01178114,0.00000000,0.00000000,0.00000000,0.00000000,0
7078000,0.05983464,0.01834307,15.97461182,7.53913693,156.01340419,1.61235020,0
7079000,0.05887871,0.01109356,0.00000000,0.00000000,0.00000000,0.00000000,0
7080000,0.04746815,0.00187606,7.24921410,-0.26010004,26.27555251,0.72678905,0
7081000,0.05164047,0.02198472,0.00000000,0.00000000,0.00000000,0.00000000,0
7082000,0.02882635,0.00833802,0.00000000,0.00000000,0.00000000,0.00000000,0
