step,current_error,kde_neighbors,kde_support,kde_neff,kde_mean_error,kde_std_error,trusted,z_t,L_t,W_t,warning,memory_frozen,warmup_remaining,regime_change
24400,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
24500,0.06289508,35,4.00369443,15.08767301,0.23102052,0.19730351,0,nan,0.00000000,0.00000000,0,0,0,0
24600,0.40383373,2,0.27916272,1.85869101,0.33524811,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
24700,0.02072506,49,6.47477398,29.42815096,0.05467369,0.04529992,0,nan,0.00000000,0.00000000,0,0,0,0
24800,0.02927625,65,9.27023142,36.38541521,0.06158337,0.06700697,0,nan,0.00000000,0.00000000,0,0,0,0
24900,0.48766789,26,4.01256676,17.00811755,0.32722385,0.43754563,0,nan,0.00000000,0.00000000,0,0,0,0
25000,0.03492044,345,51.32894475,189.70568218,0.05317995,0.06793037,0,nan,0.00000000,0.00000000,0,0,0,0
25100,0.41303821,7,0.76789382,5.38183327,0.32558061,0.11071856,0,nan,0.00000000,0.00000000,0,0,0,0
25200,0.04045643,36,5.21588452,22.28760521,0.17199601,0.24524878,0,nan,0.00000000,0.00000000,0,0,0,0
25300,0.08853703,66,7.11198806,35.24161713,0.23398596,1.37381176,0,nan,0.00000000,0.00000000,0,0,0,0
25400,0.35914619,33,3.82168942,20.97690810,0.17747165,0.08877676,0,nan,0.00000000,0.00000000,0,0,0,0
25500,0.00321559,53,6.24300874,25.56737415,0.05446616,0.04277325,0,nan,0.00000000,0.00000000,0,0,0,0
25600,0.19940964,18,2.53064421,9.26085199,0.39310618,0.25086167,0,nan,0.00000000,0.00000000,0,0,0,0
25700,0.31456410,8,0.83956639,4.29780013,0.38755367,0.21869161,0,nan,0.00000000,0.00000000,0,0,0,0
25800,0.03747478,49,6.43767707,30.76779817,0.12521027,0.12438906,0,nan,0.00000000,0.00000000,0,0,0,0
25900,0.23968587,8,0.65481955,5.06912858,0.44805068,0.26632740,0,nan,0.00000000,0.00000000,0,0,0,0
26000,0.03855615,159,20.77944100,97.27797154,0.05123391,0.05590179,0,nan,0.00000000,0.00000000,0,0,0,0
26100,0.01591295,143,18.85623102,80.39661986,0.04358189,0.05015536,1,-0.55166482,-3.55166482,0.00000000,0,0,0,0
26200,1.00040776,25,3.28237665,11.63865975,0.18728144,0.13483193,0,nan,0.00000000,0.00000000,0,0,0,0
26300,0.24187808,18,1.87955853,13.01713973,0.21915107,0.06929950,0,nan,0.00000000,0.00000000,0,0,0,0
26400,0.22108910,9,0.60688320,5.84071681,0.28867478,0.10748391,0,nan,0.00000000,0.00000000,0,0,0,0
26500,0.35974917,5,0.57977304,3.97201488,0.34192099,0.15461622,0,nan,0.00000000,0.00000000,0,0,0,0
26600,0.18656987,7,0.81962195,5.56114017,0.64084303,0.28134421,0,nan,0.00000000,0.00000000,0,0,0,0
26700,0.00740768,61,7.75611576,32.96777844,0.06099970,0.05373882,0,nan,0.00000000,0.00000000,0,0,0,0
26800,0.23238946,12,1.48004499,8.27784432,0.32697013,0.11463048,0,nan,0.00000000,0.00000000,0,0,0,0
26900,0.47866317,25,3.58753008,13.23755833,0.33312677,0.22435189,0,nan,0.00000000,0.00000000,0,0,0,0
27000,0.04791064,133,16.40009171,82.65704623,0.08309537,0.08218229,0,nan,0.00000000,0.00000000,0,0,0,0
27100,0.03572243,206,30.66795063,130.23730941,0.04232981,0.06439318,1,-0.10261002,-3.10261002,0.00000000,0,0,0,0
27200,0.00557874,134,17.11273707,80.15169245,0.01883692,0.01782524,1,-0.74378640,-3.74378640,0.00000000,0,0,0,0
27300,0.28711104,6,0.77064069,3.12132010,0.26021498,0.19992747,0,nan,0.00000000,0.00000000,0,0,0,0
27400,0.33699695,12,1.89302604,8.44716480,0.31402710,0.07710081,0,nan,0.00000000,0.00000000,0,0,0,0
27500,0.34856850,6,1.26691398,3.49873748,0.36528935,0.04877053,0,nan,0.00000000,0.00000000,0,0,0,0
27600,0.04703613,36,5.24423978,23.34595119,0.15091322,0.11484513,0,nan,0.00000000,0.00000000,0,0,0,0
27700,0.23492871,42,6.17469326,24.27474929,0.13032499,0.08319164,0,nan,0.00000000,0.00000000,0,0,0,0
27800,0.05231650,70,9.78825232,41.33096716,0.06050238,0.04637459,0,nan,0.00000000,0.00000000,0,0,0,0
27900,0.35439122,3,0.54449251,2.94451769,0.66767769,0.13876378,0,nan,0.00000000,0.00000000,0,0,0,0
28000,0.02962436,322,43.68924723,179.63272429,0.06092473,0.06506615,0,nan,0.00000000,0.00000000,0,0,0,0
28100,0.00934950,238,33.78538141,138.84827164,0.03615445,0.04585783,1,-0.58452281,-3.58452281,0.00000000,0,0,0,0
28200,0.23220284,10,1.35324522,6.99340737,0.25247816,0.10441080,0,nan,0.00000000,0.00000000,0,0,0,0
28300,0.21253461,6,0.92897215,3.94762654,0.56296561,0.25000327,0,nan,0.00000000,0.00000000,0,0,0,0
28400,0.04260866,23,3.56572250,13.17517747,0.40831299,0.21456314,0,nan,0.00000000,0.00000000,0,0,0,0
28500,0.55258128,4,0.18857058,2.69798695,0.78837083,0.16154225,0,nan,0.00000000,0.00000000,0,0,0,0
28600,0.18541522,53,7.19606885,29.00658490,0.05852699,0.05068169,0,nan,0.00000000,0.00000000,0,0,0,0
28700,0.18496047,16,2.66485271,13.41346929,0.35805634,0.13166893,0,nan,0.00000000,0.00000000,0,0,0,0
28800,0.81768979,6,0.80965565,2.86242791,0.71049458,0.15114898,0,nan,0.00000000,0.00000000,0,0,0,0
28900,0.35528753,20,2.40320899,13.10516732,0.14821721,0.08819556,0,nan,0.00000000,0.00000000,0,0,0,0
29000,0.12199592,114,18.38783548,72.03554984,0.06706099,0.05632644,0,nan,0.00000000,0.00000000,0,0,0,0
29100,0.00615377,171,21.59358491,89.85612871,0.05291126,0.08359665,0,nan,0.00000000,0.00000000,0,0,0,0
29200,0.10318295,53,7.25718933,33.65042281,0.07889625,0.06523833,0,nan,0.00000000,0.00000000,0,0,0,0
29300,0.10853204,108,13.62887537,66.97468801,0.10639701,0.10470078,0,nan,0.00000000,0.00000000,0,0,0,0
29400,0.06799072,39,4.18601385,25.61399327,0.09915496,0.08402239,0,nan,0.00000000,0.00000000,0,0,0,0
29500,0.29676251,10,1.19258298,7.53091700,0.38679163,0.18405555,0,nan,0.00000000,0.00000000,0,0,0,0
29600,0.58339194,12,1.25932212,6.28317384,0.38558219,0.15798618,0,nan,0.00000000,0.00000000,0,0,0,0
29700,0.49143628,5,0.48110466,4.14912940,0.43365244,0.09154623,0,nan,0.00000000,0.00000000,0,0,0,0
29800,0.13841427,13,1.74961395,9.11757520,0.62562548,0.27992148,0,nan,0.00000000,0.00000000,0,0,0,0
29900,0.23165093,7,0.46069346,4.91079013,0.39023142,0.09482647,0,nan,0.00000000,0.00000000,0,0,0,0
30000,0.03586924,535,69.23699205,311.64501187,0.04759796,0.04622997,1,-0.25370381,-3.25370381,0.00000000,0,0,0,0
30100,0.04306405,84,7.82321585,39.51102882,0.09690752,0.17927933,0,nan,0.00000000,0.00000000,0,0,0,0
30200,0.33465059,3,0.18791949,2.11214052,0.64157917,0.17076224,0,nan,0.00000000,0.00000000,0,0,0,0
30300,0.38245226,9,0.76498325,4.81476427,0.25288559,0.16153763,0,nan,0.00000000,0.00000000,0,0,0,0
30400,0.00884587,102,13.59246733,61.09798491,0.04231939,0.03977170,1,-0.84164181,-3.84164181,0.00000000,0,0,0,0
30500,0.63554611,21,2.41698419,12.71593012,0.54458406,0.44444016,0,nan,0.00000000,0.00000000,0,0,0,0
30600,0.17132403,13,1.67679567,8.20211366,0.40199176,0.16921993,0,nan,0.00000000,0.00000000,0,0,0,0
30700,0.07788181,36,4.90155081,19.84283075,0.11732872,0.05638070,0,nan,0.00000000,0.00000000,0,0,0,0
30800,0.83652260,22,2.56030366,16.07175864,0.48834935,0.32598045,0,nan,0.00000000,0.00000000,0,0,0,0
30900,0.01000155,99,12.39037652,55.73686353,0.03557565,0.04396153,1,-0.58173797,-3.58173797,0.00000000,0,0,0,0
31000,0.02451548,350,50.78306785,172.55894801,0.05707849,0.05087048,0,nan,0.00000000,0.00000000,0,0,0,0
31100,0.04479289,272,35.05473459,166.04406872,0.06104850,0.07304849,0,nan,0.00000000,0.00000000,0,0,0,0
31200,0.28826860,7,0.60152484,3.96711357,0.51289901,0.09956700,0,nan,0.00000000,0.00000000,0,0,0,0
31300,0.06798629,74,10.71615655,46.66416865,0.09470479,0.09393568,0,nan,0.00000000,0.00000000,0,0,0,0
31400,0.40691987,21,3.64573070,13.91495338,0.09098937,0.07446973,0,nan,0.00000000,0.00000000,0,0,0,0
31500,0.02634459,91,11.21788854,57.12911429,0.07383439,0.11250167,0,nan,0.00000000,0.00000000,0,0,0,0
31600,0.09551343,36,4.79903287,22.00150000,0.10825955,0.06916939,0,nan,0.00000000,0.00000000,0,0,0,0
31700,0.28323400,18,2.19982886,11.81931278,0.31515542,0.14979781,0,nan,0.00000000,0.00000000,0,0,0,0
31800,0.04737053,46,4.62263142,20.27270769,0.16766222,0.10733998,0,nan,0.00000000,0.00000000,0,0,0,0
31900,0.22371840,49,7.46293492,30.77217221,0.13504442,0.16808830,0,nan,0.00000000,0.00000000,0,0,0,0
32000,0.03603581,266,36.21868494,138.19097693,0.04935409,0.04648364,1,-0.28651538,-3.28651538,0.00000000,0,0,0,0
32100,0.01014066,187,24.88617835,113.37761292,0.04828730,0.05183037,1,-0.73598997,-3.73598997,0.00000000,0,0,0,0
32200,0.19594979,21,2.91537012,12.53967481,0.33802222,0.19219550,0,nan,0.00000000,0.00000000,0,0,0,0
32300,0.08272720,30,3.99319742,21.03182352,0.12594193,0.13546490,0,nan,0.00000000,0.00000000,0,0,0,0
32400,0.25493173,19,2.13807617,11.57902436,0.27973182,0.17719345,0,nan,0.00000000,0.00000000,0,0,0,0
32500,0.01273198,161,24.33522004,98.53909769,0.03467826,0.03583844,1,-0.61236695,-3.61236695,0.00000000,0,0,0,0
32600,0.02495607,55,9.15279440,37.15994672,0.04502212,0.04751663,0,nan,0.00000000,0.00000000,0,0,0,0
32700,0.06438518,138,20.92289682,82.64492100,0.03533332,0.04727006,1,0.61459333,-2.38540667,0.00000000,0,0,0,0
32800,0.06860401,69,9.24504381,43.20159176,0.08740374,0.07006254,0,nan,0.00000000,0.00000000,0,0,0,0
32900,0.05004145,63,8.48718974,36.01124741,0.07014343,0.07094590,0,nan,0.00000000,0.00000000,0,0,0,0
33000,0.18947508,266,38.67007227,145.27242921,0.06291390,0.06006278,0,nan,0.00000000,0.00000000,0,0,0,0
33100,0.11015939,17,3.17375943,10.60659208,0.17986798,0.12765846,0,nan,0.00000000,0.00000000,0,0,0,0
33200,0.02303775,28,3.19646640,17.42306491,0.14969149,0.12031041,0,nan,0.00000000,0.00000000,0,0,0,0
33300,0.07045344,29,4.16417224,17.27195192,0.15103338,0.13037922,0,nan,0.00000000,0.00000000,0,0,0,0
33400,0.14220230,8,1.03261302,6.00269064,0.54109527,0.04883908,0,nan,0.00000000,0.00000000,0,0,0,0
33500,0.60220939,12,1.08949264,6.12097927,0.38434158,0.16873653,0,nan,0.00000000,0.00000000,0,0,0,0
33600,0.00363264,107,14.17200291,53.48994111,0.02536844,0.02999266,1,-0.72470389,-3.72470389,0.00000000,0,0,0,0
33700,0.02549744,48,6.65382225,27.65017131,0.13003986,0.08864613,0,nan,0.00000000,0.00000000,0,0,0,0
33800,0.07416603,57,7.73791550,34.58707167,0.11674052,0.08387595,0,nan,0.00000000,0.00000000,0,0,0,0
33900,0.01511565,52,7.75220186,28.23371905,0.07581036,0.10197250,0,nan,0.00000000,0.00000000,0,0,0,0
34000,0.04531691,189,27.36127859,105.40429186,0.06155667,0.05856989,0,nan,0.00000000,0.00000000,0,0,0,0
34100,0.01663341,38,4.79151617,20.60665385,0.05635045,0.03428692,0,nan,0.00000000,0.00000000,0,0,0,0
34200,0.00816451,72,9.69837115,42.96722655,0.03629902,0.03641695,0,nan,0.00000000,0.00000000,0,0,0,0
34300,0.05989649,52,6.98742459,32.07176329,0.20084118,1.63677188,0,nan,0.00000000,0.00000000,0,0,0,0
34400,0.34059040,4,0.43358867,2.21481525,0.57670898,0.07048249,0,nan,0.00000000,0.00000000,0,0,0,0
34500,0.16344916,205,34.85756608,138.22541274,0.08111219,0.07151169,0,nan,0.00000000,0.00000000,0,0,0,0
34600,0.07747040,28,3.25099430,14.36578989,0.22029734,0.17083173,0,nan,0.00000000,0.00000000,0,0,0,0
34700,0.00531312,56,8.29948933,33.07598655,0.11177322,0.09778440,0,nan,0.00000000,0.00000000,0,0,0,0
34800,0.24520780,8,0.84237224,5.34293296,0.42883227,0.19098210,0,nan,0.00000000,0.00000000,0,0,0,0
34900,0.00984520,96,13.70464432,54.66393425,0.04257116,0.03916692,1,-0.83555110,-3.83555110,0.00000000,0,0,0,0
35000,0.05292524,146,25.64382835,72.55215367,0.07169415,0.06961381,0,nan,0.00000000,0.00000000,0,0,0,0
35100,0.02744299,98,11.70971658,58.01664910,0.05654358,0.06557833,0,nan,0.00000000,0.00000000,0,0,0,0
35200,0.06427691,35,4.48827415,19.48149201,0.35469437,0.61500963,0,nan,0.00000000,0.00000000,0,0,0,0
35300,0.09460948,29,3.58451932,19.63937662,0.22225202,0.20051317,0,nan,0.00000000,0.00000000,0,0,0,0
35400,0.03700444,30,4.77768764,19.11864490,0.36004504,0.50073713,0,nan,0.00000000,0.00000000,0,0,0,0
35500,0.00994540,65,8.42018852,35.93844737,0.05964538,0.05380965,0,nan,0.00000000,0.00000000,0,0,0,0
35600,0.01162167,160,22.98485647,87.48397511,0.05579481,0.05606291,0,nan,0.00000000,0.00000000,0,0,0,0
35700,0.22603243,11,1.42386206,5.16088934,0.25913377,0.13684377,0,nan,0.00000000,0.00000000,0,0,0,0
35800,0.00782185,94,15.28362775,61.77402314,0.03082632,0.03124148,1,-0.73634381,-3.73634381,0.00000000,0,0,0,0
35900,0.45699601,26,3.36161754,15.35613741,0.47172938,0.32356898,0,nan,0.00000000,0.00000000,0,0,0,0
36000,0.00883938,138,23.55193256,70.05399173,0.06130614,0.04733683,0,nan,0.00000000,0.00000000,0,0,0,0
36100,0.06686204,82,10.98046571,46.61115868,0.09583933,0.09636848,0,nan,0.00000000,0.00000000,0,0,0,0
36200,0.23584778,33,5.28981306,20.25820402,0.23375164,0.18561409,0,nan,0.00000000,0.00000000,0,0,0,0
36300,0.82623239,20,3.18473498,11.16441613,1.18377177,0.76813655,0,nan,0.00000000,0.00000000,0,0,0,0
36400,0.02032543,43,5.85355626,23.38384116,0.05227461,0.05220922,0,nan,0.00000000,0.00000000,0,0,0,0
36500,0.39853366,12,0.94465287,6.48322245,0.52086851,0.26852115,0,nan,0.00000000,0.00000000,0,0,0,0
36600,0.23318807,33,4.41426885,21.78403082,0.23392627,0.10430368,0,nan,0.00000000,0.00000000,0,0,0,0
36700,0.81846483,21,2.34559894,13.43725365,0.77924397,0.38130300,0,nan,0.00000000,0.00000000,0,0,0,0
36800,0.04140582,43,5.48144678,27.87055696,0.13231172,0.11735210,0,nan,0.00000000,0.00000000,0,0,0,0
36900,0.25039399,15,2.17529002,7.89003486,0.33122746,0.09100390,0,nan,0.00000000,0.00000000,0,0,0,0
37000,0.01690192,75,14.65015175,33.97186193,0.08480909,0.08713432,0,nan,0.00000000,0.00000000,0,0,0,0
37100,0.18662370,32,3.77979222,21.27706371,0.58872856,0.61077670,0,nan,0.00000000,0.00000000,0,0,0,0
37200,0.05706728,109,16.57631295,61.69849240,0.10321238,0.11687116,0,nan,0.00000000,0.00000000,0,0,0,0
37300,0.04465404,152,22.93398754,92.10179129,0.05484756,0.06839496,0,nan,0.00000000,0.00000000,0,0,0,0
37400,0.06596639,18,2.52374156,8.55073196,0.17297577,0.11506449,0,nan,0.00000000,0.00000000,0,0,0,0
37500,0.44339560,11,0.78305815,6.59700945,0.82427328,0.46207025,0,nan,0.00000000,0.00000000,0,0,0,0
37600,0.08044001,40,4.09608233,20.81367500,0.09754893,0.07271439,0,nan,0.00000000,0.00000000,0,0,0,0
37700,0.02283335,92,13.80125188,54.20442102,0.06364730,0.06010509,0,nan,0.00000000,0.00000000,0,0,0,0
37800,0.05489039,47,6.35412380,25.83221837,0.12335893,0.12686199,0,nan,0.00000000,0.00000000,0,0,0,0
37900,0.11179248,102,13.94677020,60.82836890,0.11141249,0.06507542,0,nan,0.00000000,0.00000000,0,0,0,0
38000,0.02090029,257,40.11470782,138.74903492,0.06238477,0.06302980,0,nan,0.00000000,0.00000000,0,0,0,0
38100,0.01176607,64,8.71384031,37.47907029,0.03848330,0.03859040,0,nan,0.00000000,0.00000000,0,0,0,0
38200,0.05370208,118,19.82080160,76.91689367,0.04987333,0.05287067,1,0.07241741,-2.92758259,0.00000000,0,0,0,0
38300,0.19026242,34,3.96669872,18.34530302,0.14311042,0.09553310,0,nan,0.00000000,0.00000000,0,0,0,0
38400,0.10588367,34,5.17783556,21.02266656,0.19320423,0.11377304,0,nan,0.00000000,0.00000000,0,0,0,0
38500,0.01441187,153,21.92891623,98.46975511,0.05716280,0.07166287,0,nan,0.00000000,0.00000000,0,0,0,0
38600,0.20702775,29,2.88762904,14.70273485,0.14713872,0.13976259,0,nan,0.00000000,0.00000000,0,0,0,0
38700,0.43188249,17,2.19121720,12.11352779,0.27657215,0.19771577,0,nan,0.00000000,0.00000000,0,0,0,0
38800,0.04606715,28,4.65008627,15.29681737,0.38723370,0.26471959,0,nan,0.00000000,0.00000000,0,0,0,0
38900,0.06877998,31,4.82812734,19.07028252,0.05322317,0.03465009,0,nan,0.00000000,0.00000000,0,0,0,0
39000,0.02008985,124,24.06674632,68.07896926,0.05564655,0.06263013,0,nan,0.00000000,0.00000000,0,0,0,0
39100,0.04082010,66,8.71150783,35.95354184,0.08930030,0.07119801,0,nan,0.00000000,0.00000000,0,0,0,0
39200,0.03978827,59,9.10499340,37.35915870,0.02959939,0.03174300,0,nan,0.00000000,0.00000000,0,0,0,0
39300,0.00495034,152,23.64847946,88.96187857,0.03017106,0.07568075,1,-0.33325150,-3.33325150,0.00000000,0,0,0,0
39400,0.05745974,149,18.34879967,89.94891918,0.04790046,0.20592313,1,0.04642159,-2.95357841,0.00000000,0,0,0,0
39500,0.00666559,220,36.58055872,129.05661022,0.04068869,0.04587553,1,-0.74163927,-3.74163927,0.00000000,0,0,0,0
39600,0.03025833,129,15.48564673,70.24007011,0.05347551,0.03942955,0,nan,0.00000000,0.00000000,0,0,0,0
39700,0.07696837,86,11.00173431,51.02324439,0.06487453,0.07130225,0,nan,0.00000000,0.00000000,0,0,0,0
39800,0.00634606,132,17.20534669,74.37744052,0.05060815,0.07933681,0,nan,0.00000000,0.00000000,0,0,0,0
39900,0.01499675,84,12.55744427,53.97877254,0.04941736,0.04515570,1,-0.76226475,-3.76226475,0.00000000,0,0,0,0
40000,0.00934676,135,24.00125852,61.57306199,0.04124195,0.04393374,1,-0.72598400,-3.72598400,0.00000000,0,0,0,0
40100,0.11624222,14,2.23486353,8.12969763,0.24003604,0.10551761,0,nan,0.00000000,0.00000000,0,0,0,0
40200,0.01768727,101,13.57995670,66.07878838,0.03596688,0.03985631,1,-0.45863769,-3.45863769,0.00000000,0,0,0,0
40300,0.07356967,52,5.92415892,33.11560261,0.09537752,0.08989351,0,nan,0.00000000,0.00000000,0,0,0,0
40400,0.00975729,214,29.55199168,131.59059402,0.04076363,0.03520698,1,-0.88068728,-3.88068728,0.00000000,0,0,0,0
40500,0.04205467,42,4.10897976,20.62669175,0.18521134,0.16335311,0,nan,0.00000000,0.00000000,0,0,0,0
40600,0.00618110,205,28.33256601,118.67206694,0.02043750,0.02461839,1,-0.57909521,-3.57909521,0.00000000,0,0,0,0
40700,0.37241376,17,1.60927751,10.41898458,0.26215255,0.15145543,0,nan,0.00000000,0.00000000,0,0,0,0
40800,0.03738306,126,17.65361762,77.72380120,0.03533078,0.03364921,1,0.06099066,-2.93900934,0.00000000,0,0,0,0
40900,0.00155294,402,65.35475791,245.48725697,0.04314605,0.04897054,1,-0.84934960,-3.84934960,0.00000000,0,0,0,0
41000,0.01268329,173,28.74065226,86.11858013,0.05673594,0.06236936,0,nan,0.00000000,0.00000000,0,0,0,0
41100,0.03316646,137,23.12447375,84.12876209,0.04304433,0.05166825,1,-0.19117867,-3.19117867,0.00000000,0,0,0,0
41200,0.23631982,11,1.61889395,7.05674702,0.36070695,0.24988204,0,nan,0.00000000,0.00000000,0,0,0,0
41300,0.83941527,21,3.54053874,13.76909458,0.49053818,0.29219556,0,nan,0.00000000,0.00000000,0,0,0,0
41400,1.41266143,24,2.10581010,14.23462254,0.29882622,0.23182098,0,nan,0.00000000,0.00000000,0,0,0,0
41500,0.08210200,223,31.26314383,131.15363525,0.03268270,0.03534702,1,1.39811776,-1.60188224,0.00000000,0,0,0,0
41600,0.08058585,80,12.35746281,50.49905609,0.07007180,0.06743015,0,nan,0.00000000,0.00000000,0,0,0,0
41700,0.11092687,38,4.62783660,21.40276941,0.07149087,0.04836746,0,nan,0.00000000,0.00000000,0,0,0,0
41800,0.02109113,212,30.51901590,116.92754429,0.03948299,0.04281674,1,-0.42954841,-3.42954841,0.00000000,0,0,0,0
41900,0.01146643,265,46.56190350,165.53064930,0.03231304,0.03757957,1,-0.55473242,-3.55473242,0.00000000,0,0,0,0
42000,0.12530678,91,13.55726916,46.30358529,0.04865039,0.07426032,1,1.03226581,-1.96773419,1.40543104,0,0,0,0
42100,0.02288588,49,7.68176235,28.09216969,0.14858768,0.14138289,0,nan,0.00000000,0.00000000,0,0,0,0
42200,0.50628943,7,0.73627595,6.35645207,0.36836012,0.09176702,0,nan,0.00000000,0.00000000,0,0,0,0
42300,0.13575184,182,27.20739139,116.88325733,0.10569335,0.21346092,0,nan,0.00000000,0.00000000,0,0,0,0
42400,0.06590044,69,8.31465331,39.81562895,0.07868941,0.04928382,0,nan,0.00000000,0.00000000,0,0,0,0
42500,0.07351895,129,20.77933005,76.07416650,0.05160509,0.04882185,0,nan,0.00000000,0.00000000,0,0,0,0
42600,0.24369001,66,8.80747200,37.58049142,0.08161737,0.06342947,0,nan,0.00000000,0.00000000,0,0,0,0
42700,0.00544054,302,51.51476977,182.25497976,0.02859978,0.03288200,1,-0.70431361,-3.70431361,0.00000000,0,0,0,0
42800,0.24850576,19,2.25878646,10.70930054,0.15605989,0.04275719,0,nan,0.00000000,0.00000000,0,0,0,0
42900,0.03374056,166,20.97794718,95.14898631,0.04094414,0.03644049,1,-0.19768054,-3.19768054,0.00000000,0,0,0,0
43000,0.10905574,109,17.81184172,58.21124338,0.06208049,0.06399969,0,nan,0.00000000,0.00000000,0,0,0,0
43100,0.31561320,70,10.75885566,39.31790572,0.08000467,0.06554648,0,nan,0.00000000,0.00000000,0,0,0,0
43200,0.06049621,14,1.27819263,8.73311488,0.44360712,0.21328872,0,nan,0.00000000,0.00000000,0,0,0,0
43300,0.01558494,305,54.75718611,195.53214367,0.02559634,0.03332811,1,-0.30038888,-3.30038888,0.00000000,0,0,0,0
43400,0.22041614,33,3.20901151,18.92584173,0.16051172,0.16684310,0,nan,0.00000000,0.00000000,0,0,0,0
43500,0.00756322,87,10.13177842,50.79355359,0.03888127,0.07157015,1,-0.43758548,-3.43758548,0.00000000,0,0,0,0
43600,0.05667203,57,8.81330114,35.50667482,0.03822579,0.03560932,0,nan,0.00000000,0.00000000,0,0,0,0
43700,0.27264404,10,1.44392079,4.77403754,0.38345253,0.07257636,0,nan,0.00000000,0.00000000,0,0,0,0
43800,0.04234696,290,44.66174292,182.77880909,0.05021346,0.05554033,0,nan,0.00000000,0.00000000,0,0,0,0
43900,0.03360638,261,35.18959493,163.24406745,0.04412888,0.04745793,1,-0.22172272,-3.22172272,0.00000000,0,0,0,0
44000,0.01388395,88,18.01076667,48.13987285,0.07748878,0.07037383,0,nan,0.00000000,0.00000000,0,0,0,0
44100,0.37468097,18,1.67534188,12.26833169,0.25385296,0.16565188,0,nan,0.00000000,0.00000000,0,0,0,0
44200,0.00470883,60,8.91325281,36.91467786,0.01899401,0.02971887,0,nan,0.00000000,0.00000000,0,0,0,0
44300,0.10327604,26,2.64276916,15.35416459,0.43972387,0.26718052,0,nan,0.00000000,0.00000000,0,0,0,0
44400,0.01041364,66,7.35181316,36.69296967,0.03291445,0.04836940,0,nan,0.00000000,0.00000000,0,0,0,0
44500,0.01361718,324,54.02205655,202.77160187,0.02626058,0.03050289,1,-0.41449839,-3.41449839,0.00000000,0,0,0,0
44600,0.13832975,431,69.84580579,251.55056227,0.07473916,0.07657488,0,nan,0.00000000,0.00000000,0,0,0,0
44700,0.00342600,298,45.91849121,174.52006580,0.02386610,0.04190033,1,-0.48782667,-3.48782667,0.00000000,0,0,0,0
44800,0.04623742,36,5.70564303,22.47693130,0.14785299,0.09007979,0,nan,0.00000000,0.00000000,0,0,0,0
44900,0.01920040,361,57.97698100,226.66729132,0.03893319,0.04465274,1,-0.44191661,-3.44191661,0.00000000,0,0,0,0
45000,0.02365559,68,14.85267558,35.72874518,0.07383892,0.10007955,0,nan,0.00000000,0.00000000,0,0,0,0
45100,0.01238127,71,8.73049884,43.00439349,0.08636951,0.06802806,0,nan,0.00000000,0.00000000,0,0,0,0
45200,0.10912797,285,47.42205677,172.51713746,0.07068237,0.07666184,0,nan,0.00000000,0.00000000,0,0,0,0
45300,0.01938731,57,8.15022658,33.22630360,0.07398642,0.06341418,0,nan,0.00000000,0.00000000,0,0,0,0
45400,0.01881943,230,34.74046505,136.48621133,0.03090297,0.05243099,1,-0.23046553,-3.23046553,0.00000000,0,0,0,0
45500,0.02960614,74,8.60922519,44.91444662,0.06335404,0.05026292,0,nan,0.00000000,0.00000000,0,0,0,0
45600,0.07374574,121,15.25619178,72.91940420,0.05546453,0.05396986,0,nan,0.00000000,0.00000000,0,0,0,0
45700,0.01974032,53,7.90079788,28.46404508,0.02306247,0.02476322,0,nan,0.00000000,0.00000000,0,0,0,0
45800,0.01842198,212,33.19392558,123.97600119,0.05093832,0.05543066,0,nan,0.00000000,0.00000000,0,0,0,0
45900,0.03239330,26,3.46952265,16.05139845,0.13865886,0.12254893,0,nan,0.00000000,0.00000000,0,0,0,0
46000,0.00481034,55,13.17781895,28.74543789,0.08429905,0.12317401,0,nan,0.00000000,0.00000000,0,0,0,0
46100,0.26198229,7,1.36785897,4.58207554,0.45395473,0.06648277,0,nan,0.00000000,0.00000000,0,0,0,0
46200,0.01740048,448,71.37696717,272.13684959,0.03216160,0.03968621,1,-0.37194586,-3.37194586,0.00000000,0,0,0,0
46300,0.04736271,58,7.52183298,34.75618070,0.05949616,0.05758273,0,nan,0.00000000,0.00000000,0,0,0,0
46400,0.30146797,132,18.06413925,85.64635762,0.03303653,0.03953268,1,6.79011414,3.79011414,3.79011414,0,1,0,0
46500,0.01547090,324,43.95578168,197.16358857,0.03047224,0.03664624,1,-0.40935554,-3.40935554,0.00000000,0,0,0,0
46600,0.02475582,88,12.46406362,47.15097572,0.05653248,0.04909344,0,nan,0.00000000,0.00000000,0,0,0,0
46700,0.17415821,74,11.94390510,49.37488307,0.19901344,0.16784640,0,nan,0.00000000,0.00000000,0,0,0,0
46800,0.01065438,71,9.18362690,40.00702145,0.03454893,0.04085697,0,nan,0.00000000,0.00000000,0,0,0,0
46900,0.01833786,136,18.60247170,77.96937702,0.04622575,0.05600086,1,-0.49799031,-3.49799031,0.00000000,0,0,0,0
47000,0.20093545,53,11.25171102,28.51577913,0.04785978,0.07613071,1,2.01069531,-0.98930469,0.00000000,0,0,0,0
47100,0.08534318,436,68.57147538,260.23970787,0.07799823,0.07606723,0,nan,0.00000000,0.00000000,0,0,0,0
