block_end_step,block_valid,block_win_rate,block_familiarity,block_weight_sum,q_short,q_long,rate_gap,detector_armed,regime_change,positive_streak,initial_stabilization_streak,rearm_streak,initial_arming_complete,rate_warmup_remaining
34999,1,0.27110168,0.99531939,99.53193855,0.38103398,0.56085538,-0.17982140,0,0,0,0,0,0,0
35099,1,0.74216263,0.96972192,96.97219200,0.45325971,0.56266845,-0.10940874,0,0,0,0,0,0,0
35199,1,1.00000000,0.99895976,99.89597597,0.56260777,0.56704177,-0.00443400,0,0,0,0,0,0,0
35299,1,0.52502650,0.96808772,96.80877197,0.55509152,0.56662162,-0.01153010,0,0,0,1,0,0,0
35399,1,0.48653991,0.98399883,98.39988290,0.54138119,0.56582080,-0.02443961,0,0,0,2,0,0,0
35499,1,0.57979372,0.99078418,99.07841789,0.54906370,0.56596053,-0.01689683,0,0,0,3,0,0,0
35599,1,0.46074835,0.99393748,99.39374791,0.53140063,0.56490841,-0.03350778,0,0,0,0,0,0,0
35699,1,0.36198565,0.99065991,99.06599062,0.49751763,0.56287918,-0.06536155,0,0,0,0,0,0,0
35799,1,0.71107183,0.99425713,99.42571291,0.54022847,0.56436111,-0.02413263,0,0,0,0,0,0,0
35899,1,0.65290734,0.99393667,99.39366719,0.56276424,0.56524657,-0.00248232,0,0,0,1,0,0,0
35999,1,0.74421974,0.99110788,99.11078754,0.59905534,0.56703630,0.03201904,0,0,0,0,0,0,0
36099,1,0.72615758,0.97972092,97.97209243,0.62447579,0.56862751,0.05584828,0,0,0,0,0,0,0
36199,1,0.48034217,0.99761846,99.76184631,0.59564907,0.56774466,0.02790441,0,0,0,1,0,0,0
36299,1,0.50053563,0.99833493,99.83349322,0.57662638,0.56707257,0.00955381,0,0,0,2,0,0,0
36399,1,0.56817465,0.99338687,99.33868718,0.57493603,0.56708359,0.00785244,0,0,0,3,0,0,0
36499,1,0.60142181,0.99439017,99.43901725,0.58023319,0.56742697,0.01280622,1,0,0,0,0,1,0
36599,1,0.77996597,0.99822978,99.82297765,0.62017975,0.56955236,0.05062738,1,0,0,0,0,1,0
36699,1,0.85002696,0.99456904,99.45690429,0.66614919,0.57235711,0.09379208,1,0,0,0,0,1,0
36799,1,0.69132432,0.99762200,99.76219971,0.67118421,0.57354678,0.09763743,1,0,0,0,0,1,0
36899,1,0.39024054,0.99677684,99.67768449,0.61499548,0.57171372,0.04328176,1,0,0,0,0,1,0
36999,1,0.41153169,0.99583407,99.58340708,0.57430272,0.57011190,0.00419082,1,0,0,0,0,1,0
37099,1,0.57925611,0.92600453,92.60045281,0.57529340,0.57020334,0.00509006,1,0,0,0,0,1,0
37199,1,0.18782487,0.98376730,98.37672991,0.49779969,0.56637955,-0.06857986,1,0,0,0,0,1,0
37299,1,0.10029506,0.99704612,99.70461191,0.41829876,0.56171871,-0.14341994,1,0,0,0,0,1,0
37399,1,0.36058232,0.99838396,99.83839593,0.40675548,0.55970735,-0.15295187,1,0,0,0,0,1,0
37499,1,0.72020124,0.99737280,99.73727972,0.46944463,0.56131228,-0.09186765,1,0,0,0,0,1,0
37599,1,0.73025484,0.99202487,99.20248740,0.52160667,0.56300171,-0.04139504,1,0,0,0,0,1,0
37699,1,0.66102878,0.99758632,99.75863209,0.54949109,0.56398198,-0.01449089,1,0,0,0,0,1,0
37799,1,0.68950026,0.99549298,99.54929826,0.57749293,0.56523716,0.01225576,1,0,0,0,0,1,0
37899,1,0.77025902,0.99844997,99.84499692,0.61604615,0.56728738,0.04875876,1,0,0,0,0,1,0
37999,1,0.63162367,0.99434455,99.43445537,0.61916165,0.56793074,0.05123091,1,0,0,0,0,1,0
38099,1,0.28593305,0.98139677,98.13967730,0.55251593,0.56511077,-0.01259484,1,0,0,0,0,1,0
38199,1,0.17000942,0.99759449,99.75944890,0.47601463,0.56115975,-0.08514513,1,0,0,0,0,1,0
38299,1,0.21180570,0.99065560,99.06555975,0.42317284,0.55766621,-0.13449337,1,0,0,0,0,1,0
38399,1,0.47122515,0.99524274,99.52427392,0.43278330,0.55680180,-0.12401850,1,0,0,0,0,1,0
38499,1,0.52430721,0.99082470,99.08247009,0.45108808,0.55647686,-0.10538877,1,0,0,0,0,1,0
38599,1,0.34151288,0.99487548,99.48754811,0.42917304,0.55432722,-0.12515417,1,0,0,0,0,1,0
38699,1,0.52328584,0.99275380,99.27537955,0.44799560,0.55401680,-0.10602120,1,0,0,0,0,1,0
38799,1,0.51959850,0.99646965,99.64696457,0.46231618,0.55367262,-0.09135644,1,0,0,0,0,1,0
38899,1,0.75011654,0.99943212,99.94321197,0.51987625,0.55563706,-0.03576081,1,0,0,0,0,1,0
38999,1,0.74088014,0.99765014,99.76501409,0.56407703,0.55748949,0.00658754,1,0,0,0,0,1,0
39099,1,0.31557201,0.97197002,97.19700183,0.51437603,0.55507032,-0.04069429,1,0,0,0,0,1,0
39199,1,0.14831214,0.99605657,99.60565654,0.44116325,0.55100273,-0.10983949,1,0,0,0,0,1,0
39299,1,0.25930846,0.98661745,98.66174484,0.40479229,0.54808579,-0.14329350,1,0,0,0,0,1,0
39399,1,0.33256300,0.99215083,99.21508336,0.39034643,0.54593056,-0.15558413,1,0,0,0,0,1,0
39499,1,0.46220237,0.99446805,99.44680518,0.40471762,0.54509328,-0.14037566,1,0,0,0,0,1,0
39599,1,0.49977038,0.99873950,99.87395038,0.42372817,0.54464005,-0.12091188,1,0,0,0,0,1,0
39699,1,0.40073674,0.98886163,98.88616288,0.41912989,0.54320102,-0.12407113,1,0,0,0,0,1,0
39799,1,0.30105820,0.99620844,99.62084385,0.39551555,0.54077959,-0.14526404,1,0,0,0,0,1,0
39899,1,0.50022666,0.99289318,99.28931805,0.41645777,0.54037406,-0.12391629,1,0,0,0,0,1,0
39999,1,0.29985808,0.99776819,99.77681939,0.39313783,0.53796890,-0.14483107,1,0,0,0,0,1,0
40099,1,0.31814073,0.97731780,97.73177955,0.37813841,0.53577062,-0.15763221,1,0,0,0,0,1,0
40199,1,0.28714978,0.98961686,98.96168635,0.35994069,0.53328441,-0.17334372,1,0,0,0,0,1,0
40299,1,0.29210659,0.99210156,99.21015596,0.34637387,0.53087263,-0.18449877,1,0,0,0,0,1,0
40399,1,0.46033614,0.99684111,99.68411063,0.36916632,0.53016727,-0.16100095,1,0,0,0,0,1,0
40499,1,0.47017789,0.99931084,99.93108385,0.38936864,0.52956737,-0.14019874,1,0,0,0,0,1,0
40599,1,0.73025873,0.99623525,99.62352493,0.45754665,0.53157429,-0.07402763,1,0,0,0,0,1,0
40699,1,0.66064664,0.99850170,99.85016965,0.49816665,0.53286501,-0.03469836,1,0,0,0,0,1,0
40799,1,0.64986576,0.99868441,99.86844059,0.52850647,0.53403502,-0.00552855,1,0,0,0,0,1,0
40899,1,0.67068162,0.99886581,99.88658108,0.55694150,0.53540149,0.02154002,1,0,0,0,0,1,0
40999,1,0.55991795,0.99830160,99.83016034,0.55753679,0.53564665,0.02189014,1,0,0,0,0,1,0
41099,1,0.32296708,0.98659366,98.65936610,0.51062285,0.53351985,-0.02289700,1,0,0,0,0,1,0
41199,1,0.35035000,0.99860184,99.86018401,0.47856828,0.53168816,-0.05311988,1,0,0,0,0,1,0
41299,1,0.50935133,0.99392725,99.39272532,0.48472489,0.53146479,-0.04673990,1,0,0,0,0,1,0
41399,1,0.61053250,0.99900693,99.90069324,0.50988641,0.53225546,-0.02236905,1,0,0,0,0,1,0
41499,1,0.46988907,0.99896642,99.89664239,0.50188694,0.53163180,-0.02974486,1,0,0,0,0,1,0
41599,1,0.32117571,0.99484192,99.48419152,0.46574470,0.52952724,-0.06378254,1,0,0,0,0,1,0
41699,1,0.51001472,0.99990806,99.99080638,0.47459870,0.52933211,-0.05473341,1,0,0,0,0,1,0
41799,1,0.53998563,0.99965700,99.96570018,0.48767609,0.52943865,-0.04176256,1,0,0,0,0,1,0
41899,1,0.62129113,0.99784996,99.78499573,0.51439910,0.53035717,-0.01595808,1,0,0,0,0,1,0
41999,1,0.39050938,0.99859066,99.85906550,0.48962115,0.52895870,-0.03933754,1,0,0,0,0,1,0
42099,1,0.35803910,0.98671661,98.67166098,0.46330474,0.52724950,-0.06394476,1,0,0,0,0,1,0
42199,1,0.24969119,0.99134842,99.13484181,0.42058203,0.52447392,-0.10389189,1,0,0,0,0,1,0
42299,1,0.38956683,0.99730363,99.73036286,0.41437899,0.52312485,-0.10874586,1,0,0,0,0,1,0
42399,1,0.38052038,0.99810850,99.81084982,0.40760727,0.52169880,-0.11409153,1,0,0,0,0,1,0
42499,1,0.26016987,0.99928049,99.92804948,0.37811979,0.51908351,-0.14096372,1,0,0,0,0,1,0
42599,1,0.52921634,0.99634400,99.63439970,0.40833910,0.51918484,-0.11084574,1,0,0,0,0,1,0
42699,1,0.33011704,0.99964000,99.96400005,0.39269469,0.51729416,-0.12459948,1,0,0,0,0,1,0
42799,1,0.54017003,0.99968473,99.96847315,0.42218976,0.51752292,-0.09533317,1,0,0,0,0,1,0
42899,1,0.52029825,0.99863938,99.86393769,0.44181145,0.51755067,-0.07573922,1,0,0,0,0,1,0
42999,1,0.47031879,0.99891362,99.89136186,0.44751292,0.51707836,-0.06956543,1,0,0,0,0,1,0
43099,1,0.11383066,0.98887043,98.88704298,0.38077647,0.51304588,-0.13226941,1,0,0,0,0,1,0
43199,1,0.26978773,0.99943045,99.94304504,0.35857872,0.51061330,-0.15203458,1,0,0,0,0,1,0
43299,1,0.21015975,0.99867553,99.86755332,0.32889493,0.50760876,-0.17871384,1,0,0,0,0,1,0
43399,1,0.30094558,0.99678730,99.67873018,0.32330506,0.50554213,-0.18223707,1,0,0,0,0,1,0
43499,1,0.56986053,0.99953909,99.95390872,0.37261615,0.50618531,-0.13356916,1,0,0,0,0,1,0
43599,1,0.64390251,0.99389793,99.38979280,0.42687342,0.50756249,-0.08068906,1,0,0,0,0,1,0
43699,1,0.54003862,0.99958407,99.95840706,0.44950646,0.50788725,-0.05838079,1,0,0,0,0,1,0
43799,1,0.45089401,0.99800145,99.80014475,0.44978397,0.50731731,-0.05753334,1,0,0,0,0,1,0
43899,1,0.32013659,0.99957312,99.95731225,0.42385450,0.50544551,-0.08159101,1,0,0,0,0,1,0
43999,1,0.22130666,0.99349414,99.34941431,0.38334493,0.50260412,-0.11925919,1,0,0,0,0,1,0
44099,1,0.19882327,0.99311326,99.31132610,0.34644060,0.49956631,-0.15312571,1,0,0,0,0,1,0
44199,1,0.08031314,0.99601672,99.60167227,0.29321511,0.49537378,-0.20215867,1,0,0,0,0,1,0
44299,1,0.14004275,0.99964070,99.96406960,0.26258063,0.49182047,-0.22923983,1,0,0,0,0,1,0
44399,1,0.28001275,0.99950729,99.95072935,0.26606706,0.48970239,-0.22363533,1,0,0,0,0,1,0
44499,1,0.24070081,0.99707161,99.70716116,0.26099381,0.48721238,-0.22621857,1,0,0,0,0,1,0
44599,1,0.41987101,0.99948182,99.94818216,0.29276925,0.48653896,-0.19376971,1,0,0,0,0,1,0
44699,1,0.47008582,0.99953993,99.95399342,0.32823256,0.48637443,-0.15814187,1,0,0,0,0,1,0
44799,1,0.47285391,0.99367783,99.36778308,0.35715683,0.48623923,-0.12908239,1,0,0,0,0,1,0
44899,1,0.51170161,0.99379629,99.37962904,0.38806579,0.48649385,-0.09842806,1,0,0,0,0,1,0
44999,1,0.30055381,0.99764804,99.76480419,0.37056339,0.48463445,-0.11407106,1,0,0,0,0,1,0
45099,1,0.47591279,0.99159820,99.15981979,0.39163327,0.48454723,-0.09291396,1,0,0,0,0,1,0
45199,1,0.48012633,0.99972220,99.97222028,0.40933188,0.48450302,-0.07517114,1,0,0,0,0,1,0
45299,1,0.77982237,0.99917131,99.91713111,0.48342998,0.48745622,-0.00402624,1,0,0,0,0,1,0
45399,1,0.74066447,0.99905522,99.90552212,0.53487688,0.48998830,0.04488858,1,0,0,0,0,1,0
45499,1,0.68003043,0.99992140,99.99213991,0.56390759,0.49188872,0.07201887,1,0,0,0,0,1,0
45599,1,0.67000746,0.99997686,99.99768609,0.58512756,0.49366991,0.09145766,1,0,0,0,0,1,0
45699,1,0.26992505,0.99970077,99.97007687,0.52208706,0.49143246,0.03065460,1,0,0,0,0,1,0
45799,1,0.18029154,0.99835598,99.83559812,0.45372796,0.48832105,-0.03459309,1,0,0,0,0,1,0
45899,1,0.21951311,0.99058629,99.05862887,0.40688499,0.48563297,-0.07874798,1,0,0,0,0,1,0
45999,1,0.22051103,0.99766916,99.76691628,0.36961020,0.48298175,-0.11337155,1,0,0,0,0,1,0
46099,1,0.49110702,0.98525236,98.52523562,0.39390956,0.48306300,-0.08915344,1,0,0,0,0,1,0
46199,1,0.27095778,0.99643428,99.64342781,0.36931921,0.48094195,-0.11162275,1,0,0,0,0,1,0
46299,1,0.38073642,0.99760035,99.76003509,0.37160265,0.47993990,-0.10833725,1,0,0,0,0,1,0
46399,1,0.29030156,0.99880825,99.88082502,0.35534243,0.47804351,-0.12270108,1,0,0,0,0,1,0
46499,1,0.26005158,0.99975402,99.97540244,0.33628426,0.47586359,-0.13957933,1,0,0,0,0,1,0
46599,1,0.26019210,0.99837515,99.83751543,0.32106583,0.47370688,-0.15264105,1,0,0,0,0,1,0
46699,1,0.41808287,0.99550999,99.55099927,0.34046924,0.47315064,-0.13268140,1,0,0,0,0,1,0
46799,1,0.49829198,0.99282663,99.28266263,0.37203379,0.47340205,-0.10136827,1,0,0,0,0,1,0
46899,1,0.29121038,0.99584051,99.58405131,0.35586910,0.47158014,-0.11571103,1,0,0,0,0,1,0
46999,1,0.22845167,0.99793344,99.79334355,0.33038562,0.46914885,-0.13876323,1,0,0,0,0,1,0
47099,1,0.26031086,0.99354069,99.35406888,0.31637067,0.46706047,-0.15068980,1,0,0,0,0,1,0
47199,1,0.32018923,0.99935782,99.93578174,0.31713438,0.46559176,-0.14845738,1,0,0,0,0,1,0
47299,1,0.48031586,0.99926718,99.92671824,0.34977067,0.46573900,-0.11596832,1,0,0,0,0,1,0
47399,1,0.37961814,0.99919338,99.91933802,0.35574017,0.46487779,-0.10913762,1,0,0,0,0,1,0
47499,1,0.43953601,0.99558066,99.55806619,0.37249934,0.46462437,-0.09212504,1,0,0,0,0,1,0
47599,1,0.25003724,0.99984891,99.98489107,0.34800692,0.46247850,-0.11447158,1,0,0,0,0,1,0
47699,1,0.39048361,0.99875367,99.87536732,0.35650226,0.46175855,-0.10525630,1,0,0,0,0,1,0
47799,1,0.49002010,0.99993403,99.99340314,0.38320582,0.46204117,-0.07883534,1,0,0,0,0,1,0
47899,1,0.65043564,0.99925757,99.92575712,0.43665179,0.46392511,-0.02727333,1,0,0,0,0,1,0
47999,1,0.48014204,0.99937815,99.93781454,0.44534984,0.46408728,-0.01873744,1,0,0,0,0,1,0
48099,1,0.31458556,0.96303564,96.30356387,0.41919698,0.46259227,-0.04339528,1,0,0,0,0,1,0
48199,1,0.12002024,0.99899361,99.89936053,0.35936163,0.45916655,-0.09980491,1,0,0,0,0,1,0
48299,1,0.07998524,0.99990348,99.99034784,0.30348636,0.45537473,-0.15188838,1,0,0,0,0,1,0
48399,1,0.05006633,0.99867200,99.86719955,0.25280235,0.45132165,-0.19851930,1,0,0,0,0,1,0
48499,1,0.14030568,0.99780814,99.78081413,0.23030302,0.44821149,-0.21790847,1,0,0,0,0,1,0
48599,1,0.28999180,0.99986454,99.98645375,0.24224077,0.44662929,-0.20438852,1,0,0,0,0,1,0
48699,1,0.31169592,0.99438204,99.43820362,0.25613180,0.44527996,-0.18914816,1,0,0,0,0,1,0
48799,1,0.31004844,0.99955011,99.95501113,0.26691513,0.44392764,-0.17701251,1,0,0,0,0,1,0
48899,1,0.69003146,0.99995222,99.99522176,0.35153839,0.44638868,-0.09485029,1,0,0,0,0,1,0
48999,1,0.73002798,0.99977183,99.97718302,0.42723631,0.44922507,-0.02198876,1,0,0,0,0,1,0
49099,1,0.24933579,0.98750661,98.75066069,0.39165621,0.44722618,-0.05556997,1,0,0,0,0,1,0
49199,1,0.25006106,0.99965643,99.96564278,0.36333718,0.44525453,-0.08191735,1,0,0,0,0,1,0
49299,1,0.14999613,0.99998343,99.99834253,0.32066897,0.44230195,-0.12163298,1,0,0,0,0,1,0
49399,1,0.08920245,0.99759969,99.75996893,0.27437566,0.43877095,-0.16439529,1,0,0,0,0,1,0
49499,1,0.13002109,0.99983769,99.98376928,0.24550475,0.43568345,-0.19017870,1,0,0,0,0,1,0
49599,1,0.16005739,0.99964141,99.96414114,0.22841528,0.43292719,-0.20451191,1,0,0,0,0,1,0
49699,1,0.21081216,0.99608785,99.60878477,0.22489465,0.43070604,-0.20581139,1,0,0,0,0,1,0
49799,1,0.21000060,0.99999570,99.99956997,0.22191584,0.42849899,-0.20658314,1,0,0,0,0,1,0
49899,1,0.04965108,0.99881213,99.88121308,0.18746289,0.42471051,-0.23724762,1,0,0,0,0,1,0
49999,1,0.15014575,0.99902927,99.90292722,0.17999946,0.42196486,-0.24196540,1,0,0,0,0,1,0
50099,1,0.65032866,0.99853012,99.85301194,0.27406530,0.42424850,-0.15018320,1,0,0,0,0,1,0
50199,1,0.89998509,0.99984064,99.98406384,0.39924926,0.42900586,-0.02975661,1,0,0,0,0,1,0
50299,1,0.75999771,0.99999045,99.99904461,0.47139895,0.43231578,0.03908317,1,0,0,0,0,1,0
50399,1,0.80962324,0.99782703,99.78270344,0.53904381,0.43608886,0.10295495,1,0,0,0,0,1,0
50499,1,0.75965320,0.99852346,99.85234604,0.58316568,0.43932450,0.14384118,1,0,0,0,0,1,0
50599,1,0.70995861,0.99980981,99.98098084,0.60852427,0.44203084,0.16649343,1,0,1,0,0,1,0
50699,1,0.75995890,0.99982534,99.98253372,0.63881119,0.44521012,0.19360107,1,0,2,0,0,1,0
50799,1,0.68997098,0.99990187,99.99018721,0.64904315,0.44765773,0.20138542,0,1,0,0,0,1,0
50899,1,0.74999981,0.99999920,99.99992016,0.66923448,0.45068115,0.21855333,0,0,0,0,0,1,0
50999,1,0.71999953,0.99999814,99.99981402,0.67938749,0.45337434,0.22601316,0,0,0,0,0,1,0
51099,1,0.55995112,0.98022003,98.02200291,0.65550022,0.45444010,0.20106011,0,0,0,0,0,1,0
51199,1,0.69999918,0.99999712,99.99971214,0.66440001,0.45689569,0.20750432,0,0,0,0,0,1,0
51299,1,0.62001024,0.99997153,99.99715335,0.65552206,0.45852684,0.19699522,0,0,0,0,0,1,0
51399,1,0.74878251,0.99494332,99.49433177,0.67417415,0.46142940,0.21274475,0,0,0,0,0,1,0
51499,1,0.66999632,0.99998742,99.99874249,0.67333858,0.46351507,0.20982352,0,0,0,0,0,1,0
51599,1,0.85999999,0.99999993,99.99999338,0.71067086,0.46747991,0.24319095,0,0,0,0,0,1,0
51699,1,0.79994798,0.99973992,99.97399194,0.72852629,0.47080460,0.25772169,0,0,0,0,0,1,0
51799,1,0.74990774,0.99963108,99.96310795,0.73280258,0.47359563,0.25920695,0,0,0,0,0,1,0
51899,1,0.89988498,0.99885109,99.88510893,0.76621906,0.47785852,0.28836054,0,0,0,0,0,1,0
51999,1,0.81997739,0.99987413,99.98741254,0.77697072,0.48127971,0.29569102,0,0,0,0,0,1,0
52099,1,0.43803069,0.99177536,99.17753608,0.70918272,0.48084722,0.22833550,0,0,0,0,0,1,0
52199,1,0.84001138,0.99998646,99.99864561,0.73534845,0.48443886,0.25090959,0,0,0,0,0,1,0
52299,1,0.67000182,0.99999707,99.99970708,0.72227912,0.48629449,0.23598463,0,0,0,0,0,1,0
52399,1,0.57000141,0.99999750,99.99975049,0.69182358,0.48713156,0.20469202,0,0,0,0,0,1,0
52499,1,0.71008033,0.99988633,99.98863302,0.69547493,0.48936105,0.20611388,0,0,0,0,0,1,0
52599,1,0.81000129,0.99999083,99.99908263,0.71838020,0.49256745,0.22581275,0,0,0,0,0,1,0
52699,1,0.69999141,0.99996740,99.99673987,0.71470244,0.49464169,0.22006076,0,0,0,0,0,1,0
52799,1,0.82000006,0.99999968,99.99996831,0.73576197,0.49789527,0.23786670,0,0,0,0,0,1,0
52899,1,0.72999972,0.99999894,99.99989387,0.73460952,0.50021632,0.23439320,0,0,0,0,0,1,0
52999,1,0.73000896,0.99998772,99.99877197,0.73368941,0.50251424,0.23117516,0,0,0,0,0,1,0
53099,1,0.61005676,0.99985784,99.98578392,0.70896288,0.50358967,0.20537321,0,0,0,0,0,1,0
53199,1,0.61999933,0.99999821,99.99982137,0.69117017,0.50475376,0.18641640,0,0,0,0,0,1,0
53299,1,0.67996542,0.99988635,99.98863498,0.68892922,0.50650588,0.18242334,0,0,0,0,0,1,0
53399,1,0.61001622,0.99997073,99.99707346,0.67314662,0.50754098,0.16560563,0,0,0,0,0,1,0
53499,1,0.69999811,0.99999367,99.99936748,0.67851692,0.50946556,0.16905136,0,0,0,0,0,1,0
53599,1,0.66999998,0.99999890,99.99989011,0.67681353,0.51107090,0.16574263,0,0,0,0,0,1,0
53699,1,0.54006637,0.99987650,99.98764985,0.64946410,0.51136086,0.13810324,0,0,0,0,0,1,0
53799,1,0.54000376,0.99997410,99.99740975,0.62757203,0.51164728,0.11592475,0,0,0,0,0,1,0
53899,1,0.51998367,0.99995999,99.99599875,0.60605436,0.51173065,0.09432371,0,0,0,0,0,1,0
53999,1,0.47195070,0.99586291,99.58629138,0.57923363,0.51133285,0.06790078,0,0,0,0,0,1,0
54099,1,0.53958807,0.99399365,99.39936460,0.57130452,0.51161540,0.05968912,0,0,0,0,0,1,0
54199,1,0.43002160,0.99984383,99.98438340,0.54304793,0.51079946,0.03224847,0,0,0,0,1,1,0
54299,1,0.44918249,0.99789239,99.78923899,0.52427485,0.51018329,0.01409155,0,0,0,0,2,1,0
54399,1,0.43034617,0.99219348,99.21934804,0.50548911,0.50938492,-0.00389581,0,0,0,0,3,1,0
54499,1,0.33035527,0.99862807,99.86280674,0.47046234,0.50759463,-0.03713228,0,0,0,0,0,1,0
54599,1,0.43999784,0.99999428,99.99942755,0.46436944,0.50691866,-0.04254922,0,0,0,0,1,1,0
54699,1,0.55992977,0.99981138,99.98113843,0.48348151,0.50744877,-0.02396726,0,0,0,0,2,1,0
54799,1,0.65000036,0.99999804,99.99980409,0.51678528,0.50887428,0.00791099,0,0,0,0,0,1,0
54899,1,0.47871800,0.99752659,99.75265865,0.50917182,0.50857272,0.00059910,0,0,0,0,1,1,0
54999,1,0.55001005,0.99997610,99.99761031,0.51733947,0.50898710,0.00835237,0,0,0,0,2,1,0
55099,1,0.86305623,0.94879855,94.87985549,0.58648282,0.51252779,0.07395503,0,0,0,0,0,1,0
55199,1,1.00000000,0.95765957,95.76595678,0.66918626,0.51740251,0.15178375,0,0,0,0,0,1,0
55299,1,1.00000000,0.91607897,91.60789689,0.73534901,0.52222848,0.21312052,0,0,0,0,0,1,0
55399,1,1.00000000,0.96096785,96.09678475,0.78827920,0.52700620,0.26127301,0,0,0,0,0,1,0
55499,1,1.00000000,0.96948905,96.94890502,0.83062336,0.53173614,0.29888723,0,0,0,0,0,1,0
55599,1,1.00000000,0.97054993,97.05499326,0.86449869,0.53641878,0.32807992,0,0,0,0,0,1,0
55699,1,1.00000000,0.95450456,95.45045594,0.89159895,0.54105459,0.35054437,0,0,0,0,0,1,0
55799,1,1.00000000,0.96032817,96.03281701,0.91327916,0.54564404,0.36763512,0,0,0,0,0,1,0
55899,1,1.00000000,0.95583592,95.58359243,0.93062333,0.55018760,0.38043573,0,0,0,0,0,1,0
55999,1,1.00000000,0.91923609,91.92360897,0.94449866,0.55468573,0.38981294,0,0,0,0,0,1,0
56099,1,0.06041404,0.99314663,99.31466275,0.76768174,0.54974301,0.21793873,0,0,0,0,0,1,0
56199,1,0.35847239,0.99517989,99.51798942,0.68583987,0.54783030,0.13800957,0,0,0,0,0,1,0
56299,1,0.92987647,0.99823841,99.82384125,0.73464719,0.55165076,0.18299643,0,0,0,0,0,1,0
56399,1,0.91996892,0.99961165,99.96116524,0.77171154,0.55533395,0.21637759,0,0,0,0,0,1,0
56499,1,0.96999128,0.99970950,99.97095025,0.81136749,0.55948052,0.25188697,0,0,0,0,0,1,0
56599,1,0.98997373,0.99737989,99.73798948,0.84708873,0.56378545,0.28330328,0,0,0,0,0,1,0
56699,1,1.00000000,0.99839661,99.83966080,0.87767099,0.56814760,0.30952339,0,0,0,0,0,1,0
56799,1,1.00000000,0.99986911,99.98691056,0.90213679,0.57246612,0.32967067,0,0,0,0,0,1,0
56899,1,1.00000000,0.99956290,99.95629005,0.92170943,0.57674146,0.34496797,0,0,0,0,0,1,0
56999,1,1.00000000,0.99995428,99.99542833,0.93736755,0.58097404,0.35639350,0,0,0,0,0,1,0
57099,1,0.91998523,0.99980759,99.98075916,0.93389108,0.58436416,0.34952693,0,0,0,0,0,1,0
57199,1,0.96998483,0.99949472,99.94947161,0.94110983,0.58822036,0.35288947,0,0,0,0,0,1,0
57299,1,1.00000000,0.99999340,99.99933950,0.95288787,0.59233816,0.36054971,0,0,0,0,0,1,0
57399,1,0.98999962,0.99996115,99.99611516,0.96031022,0.59631477,0.36399544,0,0,0,0,0,1,0
57499,1,1.00000000,0.99991610,99.99161031,0.96824817,0.60035163,0.36789655,0,0,0,0,0,1,0
57599,1,1.00000000,0.99987737,99.98773702,0.97459854,0.60434811,0.37025043,0,0,0,0,0,1,0
57699,1,1.00000000,0.99998325,99.99832509,0.97967883,0.60830463,0.37137420,0,0,0,0,0,1,0
57799,1,1.00000000,0.99999692,99.99969230,0.98374306,0.61222158,0.37152148,0,0,0,0,0,1,0
57899,1,0.98999943,0.99994331,99.99433109,0.98499434,0.61599936,0.36899498,0,0,0,0,0,1,0
57999,1,0.98999668,0.99966774,99.96677382,0.98599481,0.61973933,0.36625547,0,0,0,0,0,1,0
58099,1,0.95927004,0.98202475,98.20247485,0.98064985,0.62313464,0.35751521,0,0,0,0,0,1,0
58199,1,0.93961346,0.98204316,98.20431569,0.97244257,0.62629943,0.34614314,0,0,0,0,0,1,0
58299,1,0.98999488,0.99948851,99.94885141,0.97595304,0.62993638,0.34601665,0,0,0,0,0,1,0
58399,1,0.97000981,0.99957926,99.95792629,0.97476439,0.63333712,0.34142727,0,0,0,0,0,1,0
58499,1,0.97999969,0.99998094,99.99809379,0.97581145,0.63680374,0.33900771,0,0,0,0,0,1,0
58599,1,0.96999926,0.99996763,99.99676330,0.97464901,0.64013570,0.33451331,0,0,0,0,0,1,0
58699,1,0.97999476,0.99973516,99.97351561,0.97571816,0.64353429,0.33218387,0,0,0,0,0,1,0
58799,1,0.98999622,0.99962237,99.96223717,0.97857377,0.64699891,0.33157486,0,0,0,0,0,1,0
58899,1,0.97003596,0.99841216,99.84121625,0.97686621,0.65022928,0.32663693,0,0,0,0,0,1,0
58999,1,0.97000413,0.99998683,99.99868267,0.97549379,0.65342703,0.32206677,0,0,0,0,0,1,0
59099,1,0.83014897,0.99750223,99.75022285,0.94642483,0.65519425,0.29123058,0,0,0,0,0,1,0
59199,1,0.92998970,0.99972157,99.97215747,0.94313780,0.65794220,0.28519560,0,0,0,0,0,1,0
59299,1,0.96996999,0.99893298,99.89329807,0.94850424,0.66106248,0.28744176,0,0,0,0,0,1,0
59399,1,0.93998982,0.99960360,99.96036003,0.94680136,0.66385175,0.28294960,0,0,0,0,0,1,0
59499,1,0.94000226,0.99998340,99.99834005,0.94544154,0.66661326,0.27882828,0,0,0,0,0,1,0
59599,1,0.90001090,0.99997294,99.99729438,0.93635541,0.66894723,0.26740817,0,0,0,0,0,1,0
59699,1,0.93987992,0.99725102,99.72510161,0.93706031,0.67165656,0.26540375,0,0,0,0,0,1,0
59799,1,0.91999138,0.99989035,99.98903539,0.93364652,0.67413991,0.25950661,0,0,0,0,0,1,0
59899,1,0.88005271,0.99993112,99.99311243,0.92292776,0.67619904,0.24672872,0,0,0,0,0,1,0
